time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.00,-0.000,-0.001,0.026,1.84,0.00,0,0
0.10,0.000,0.000,0.022,1.86,0.01,0,0
0.24,0.000,0.001,0.024,1.87,0.01,0,0
0.34,0.001,0.003,0.030,1.90,0.02,0,0
0.44,0.001,0.010,0.067,1.93,0.05,0,0
0.54,0.002,0.016,0.104,1.96,0.09,0,0
0.64,0.003,0.026,0.172,2.00,0.16,0,0
0.74,0.003,0.032,0.222,2.04,0.21,0,0
0.84,0.004,0.037,0.277,2.08,0.27,0,0
0.94,0.004,0.043,0.371,2.13,0.36,0,0
1.04,0.005,0.044,0.432,2.18,0.42,0,0
1.14,0.005,0.044,0.492,2.23,0.48,0,0
1.24,0.004,0.042,0.557,2.28,0.55,0,0
1.34,0.004,0.038,0.615,2.33,0.60,0,0
1.44,0.004,0.034,0.663,2.38,0.65,0,0
1.55,0.004,0.029,0.709,2.44,0.70,0,0
1.65,0.003,0.025,0.754,2.49,0.74,0,0
1.74,0.003,0.021,0.791,2.54,0.78,0,0
1.85,0.003,0.018,0.820,2.60,0.81,0,0
1.94,0.002,0.014,0.850,2.65,0.84,0,0
2.04,0.002,0.012,0.872,2.70,0.86,0,0
2.14,0.002,0.009,0.892,2.76,0.88,0,0
2.24,0.002,0.007,0.909,2.82,0.90,0,0
2.34,0.001,0.005,0.925,2.87,0.92,0,0
2.44,0.001,0.002,0.944,2.93,0.94,0,0
2.54,0.001,0.000,0.953,2.99,0.94,0,0
2.65,0.001,-0.001,0.961,3.05,0.95,0,0
2.75,0.000,-0.003,0.969,3.10,0.96,0,0
2.85,0.000,-0.004,0.975,3.16,0.97,0,0
2.94,-0.000,-0.005,0.980,3.21,0.97,0,0
3.04,-0.000,-0.006,0.986,3.27,0.98,0,0
3.15,-0.000,-0.006,0.989,3.32,0.98,0,0
3.25,-0.000,-0.007,0.992,3.39,0.98,0,0
3.35,-0.001,-0.007,0.994,3.43,0.99,0,0
3.44,-0.001,-0.007,0.995,3.50,0.99,0,0
3.54,-0.001,-0.007,0.997,3.55,0.99,0,0
3.64,-0.001,-0.006,0.998,3.61,0.99,0,0
3.74,-0.001,-0.006,0.999,3.67,0.99,0,0
3.84,-0.001,-0.006,0.999,3.71,0.99,0,0
3.94,-0.001,-0.005,1.000,3.77,0.99,0,0
4.05,-0.001,-0.005,1.000,3.83,0.99,0,0
4.14,-0.000,-0.004,1.001,3.88,0.99,0,0
4.24,-0.000,-0.004,1.001,3.93,0.99,0,0
4.34,-0.000,-0.004,1.001,3.98,0.99,0,0
4.44,-0.000,-0.003,1.001,4.01,1.00,0,0
4.54,-0.000,-0.003,1.001,4.06,1.00,0,0
4.64,-0.000,-0.002,1.001,4.11,1.00,0,0
4.74,-0.000,-0.002,1.001,4.16,1.00,0,0
4.85,-0.000,-0.002,1.001,4.20,1.00,0,0
4.94,-0.000,-0.001,1.001,4.23,1.00,0,0
5.04,-0.000,-0.001,1.001,4.27,1.00,0,0
5.14,-0.000,-0.001,1.001,4.31,1.00,0,0
5.21,-0.000,-0.001,1.000,4.33,1.00,0,0
5.31,-0.000,-0.001,1.000,4.36,1.00,0,0
5.41,-0.000,-0.001,1.000,4.39,1.00,0,0
5.51,-0.000,-0.000,1.000,4.42,1.00,0,0
5.61,-0.000,-0.000,1.000,4.85,1.00,0,0
5.71,-0.000,-0.000,1.000,4.84,1.00,0,0
5.81,0.000,-0.000,1.000,4.82,1.00,0,0
5.91,0.000,-0.000,1.000,4.80,1.00,0,0
6.01,0.000,-0.000,1.000,4.77,1.00,0,0
6.11,0.000,-0.000,1.000,4.74,1.00,0,0
6.21,0.000,-0.001,1.000,4.71,1.00,0,0
6.31,0.000,-0.001,1.000,4.68,1.00,0,0
6.41,0.000,-0.001,1.000,4.65,1.00,0,0
6.51,0.000,-0.001,1.000,4.61,1.00,0,0
6.61,-0.000,-0.001,1.000,4.58,1.00,0,0
6.71,-0.000,-0.001,1.000,4.54,1.00,0,0
6.81,-0.000,-0.001,1.000,4.51,1.00,0,0
6.91,-0.000,-0.001,1.000,4.47,1.00,0,0
7.01,-0.000,-0.001,1.000,4.44,1.00,0,0
7.11,-0.000,-0.001,1.000,4.40,1.00,0,0
7.21,-0.000,-0.001,1.000,4.37,1.00,0,0
7.31,-0.000,-0.001,1.000,4.34,1.00,0,0
7.41,-0.000,-0.001,1.000,4.30,1.00,0,0
7.51,-0.000,-0.001,1.000,4.27,1.00,0,0
7.61,-0.000,-0.001,1.000,4.24,1.00,0,0
7.71,-0.000,-0.001,1.000,4.18,1.00,0,0
7.81,-0.000,-0.001,1.000,4.12,1.00,0,0
7.91,-0.000,-0.001,1.000,4.06,1.00,0,0
8.01,-0.000,-0.001,1.000,4.01,1.00,0,0
8.11,-0.000,-0.001,1.000,3.95,1.00,0,0
8.21,-0.000,-0.001,1.000,3.89,1.00,0,0
8.31,-0.000,-0.001,1.000,3.83,1.00,0,0
8.41,-0.000,-0.001,1.000,3.76,1.00,0,0
8.51,-0.000,-0.001,1.000,3.70,1.00,0,0
8.61,-0.000,-0.001,1.000,3.64,1.00,0,0
8.72,-0.000,-0.001,1.000,3.56,1.00,0,0
8.81,-0.000,-0.001,1.000,3.49,1.00,0,0
8.91,-0.000,-0.001,1.000,3.42,1.00,0,0
9.01,-0.000,-0.001,1.000,3.34,1.00,0,0
9.10,-0.000,-0.001,1.000,3.26,1.00,0,0
9.21,-0.000,-0.001,1.000,3.18,1.00,0,0
9.31,-0.000,-0.001,1.000,3.10,1.00,0,0
9.41,-0.000,-0.001,1.000,3.03,1.00,0,0
9.51,-0.000,-0.001,1.000,2.96,1.00,0,0
9.61,-0.000,-0.001,1.000,2.90,1.00,0,0
9.71,-0.000,-0.001,1.000,2.84,1.00,0,0
9.81,-0.000,-0.001,1.000,2.79,1.00,0,0
9.91,-0.000,-0.001,1.000,2.74,1.00,0,0
10.01,-0.000,-0.001,1.000,2.69,1.00,0,0
10.11,-0.000,-0.001,1.000,2.64,1.00,0,0
10.21,-0.000,-0.001,1.000,2.60,1.00,0,0
10.31,-0.000,-0.001,1.000,2.57,1.00,0,0
10.41,-0.000,-0.001,1.000,2.55,1.00,0,0
10.51,-0.000,-0.001,1.000,2.53,1.00,0,0
10.61,-0.000,-0.001,1.000,2.52,1.00,0,0
10.71,-0.000,-0.001,1.000,2.52,1.00,0,0
10.81,-0.000,-0.001,1.000,2.53,1.00,0,0
10.91,-0.000,-0.001,1.000,2.55,1.00,0,0
11.01,-0.000,-0.001,1.000,2.57,1.00,0,0
11.11,-0.000,-0.001,1.000,2.60,1.00,0,0
11.21,-0.000,-0.001,1.000,2.63,1.00,0,0
11.31,-0.000,-0.001,1.000,2.68,1.00,0,0
11.41,-0.000,-0.001,1.000,2.72,1.00,0,0
11.51,-0.000,-0.001,1.000,2.77,1.00,0,0
11.61,-0.000,-0.001,1.000,2.82,1.00,0,0
11.71,-0.000,-0.001,1.000,2.88,1.00,0,0
11.81,-0.000,-0.001,1.000,2.95,1.00,0,0
11.91,-0.000,-0.001,1.000,3.02,1.00,0,0
12.01,-0.000,-0.001,1.000,3.09,1.00,0,0
12.11,-0.000,-0.001,1.000,3.17,1.00,0,0
12.22,-0.000,-0.001,1.000,3.25,1.00,0,0
12.31,-0.000,-0.001,1.000,3.32,1.00,0,0
12.42,-0.000,-0.001,1.000,3.40,1.00,0,0
12.51,-0.000,-0.001,1.000,3.48,1.00,0,0
12.61,-0.000,-0.001,1.000,3.54,1.00,0,0
12.71,-0.000,-0.001,1.000,3.61,1.00,0,0
12.81,-0.000,-0.001,1.000,3.68,1.00,0,0
12.91,-0.000,-0.001,1.000,3.75,1.00,0,0
13.01,-0.000,-0.001,1.000,3.83,1.00,0,0
13.11,-0.000,-0.001,1.000,3.90,1.00,0,0
13.21,-0.000,-0.001,1.000,3.96,1.00,0,0
13.31,-0.000,-0.001,1.000,4.02,1.00,0,0
13.41,-0.000,-0.001,1.000,4.09,1.00,0,0
13.51,-0.000,-0.001,1.000,4.14,1.00,0,0
13.61,-0.000,-0.001,1.000,4.18,1.00,0,0
13.71,-0.000,-0.001,1.000,4.23,1.00,0,0
13.81,-0.000,-0.001,1.000,4.26,1.00,0,0
13.91,-0.000,-0.001,1.000,4.30,1.00,0,0
14.01,-0.000,-0.001,1.000,4.33,1.00,0,0
14.11,-0.000,-0.001,1.000,4.36,1.00,0,0
14.22,-0.000,-0.001,1.000,4.39,1.00,0,0
14.31,-0.000,-0.001,1.000,4.41,1.00,0,0
14.41,-0.000,-0.001,1.000,4.42,1.00,0,0
14.51,-0.000,-0.001,1.000,4.43,1.00,0,0
14.61,-0.000,-0.001,1.000,4.44,1.00,0,0
14.71,-0.000,-0.001,1.000,4.45,1.00,0,0
14.81,-0.000,-0.001,1.000,4.47,1.00,0,0
14.91,-0.000,-0.001,1.000,4.50,1.00,0,0
15.01,-0.000,-0.001,1.000,4.52,1.00,0,0
15.11,-0.000,-0.001,1.000,4.54,1.00,0,0
15.22,-0.000,-0.001,1.000,4.54,1.00,0,0
15.31,-0.000,-0.001,1.000,4.52,1.00,0,0
15.41,-0.000,-0.001,1.000,4.47,1.00,0,0
15.51,-0.000,-0.001,1.000,4.37,1.00,0,0
15.61,-0.000,-0.001,1.000,4.24,1.00,0,0
15.71,-0.000,-0.001,1.000,4.22,1.00,0,0
15.81,-0.000,-0.001,1.000,4.20,1.00,0,0
15.91,-0.000,-0.001,1.000,4.17,1.00,0,0
16.01,-0.000,-0.001,1.000,4.15,1.00,0,0
16.11,-0.000,-0.001,1.000,4.12,1.00,0,0
16.21,-0.000,-0.001,1.000,4.09,1.00,0,0
16.31,-0.000,-0.001,1.000,4.06,1.00,0,0
16.41,-0.000,-0.001,1.000,4.03,1.00,0,0
16.51,-0.000,-0.001,1.000,3.99,1.00,0,0
16.61,-0.000,-0.001,1.000,3.95,1.00,0,0
16.71,-0.000,-0.001,1.000,3.92,1.00,0,0
16.81,-0.000,-0.001,1.000,3.88,1.00,0,0
16.91,-0.000,-0.001,1.000,3.84,1.00,0,0
17.01,-0.000,-0.001,1.000,3.80,1.00,0,0
17.11,-0.000,-0.001,1.000,3.76,1.00,0,0
17.21,-0.000,-0.001,1.000,3.72,1.00,0,0
17.31,-0.000,-0.001,1.000,3.67,1.00,0,0
17.41,-0.000,-0.001,1.000,3.63,1.00,0,0
17.51,-0.000,-0.001,1.000,3.58,1.00,0,0
17.61,-0.000,-0.001,1.000,3.53,1.00,0,0
17.71,-0.000,-0.001,1.000,3.49,1.00,0,0
17.81,-0.000,-0.001,1.000,3.44,1.00,0,0
17.91,-0.000,-0.001,1.000,3.39,1.00,0,0
18.01,-0.000,-0.001,1.000,3.34,1.00,0,0
18.11,-0.000,-0.001,1.000,3.29,1.00,0,0
18.22,-0.000,-0.001,1.000,3.24,1.00,0,0
18.31,-0.000,-0.001,1.000,3.19,1.00,0,0
18.41,-0.000,-0.001,1.000,3.14,1.00,0,0
18.51,-0.000,-0.001,1.000,3.09,1.00,0,0
18.61,-0.000,-0.001,1.000,3.04,1.00,0,0
18.71,-0.000,-0.001,1.000,2.99,1.00,0,0
18.81,-0.000,-0.001,1.000,2.94,1.00,0,0
18.91,-0.000,-0.001,1.000,2.89,1.00,0,0
19.01,-0.000,-0.001,1.000,2.84,1.00,0,0
19.11,-0.000,-0.001,1.000,2.78,1.00,0,0
19.21,-0.000,-0.001,1.000,2.73,1.00,0,0
19.31,-0.000,-0.001,1.000,2.68,1.00,0,0
19.41,-0.000,-0.001,1.000,2.63,1.00,0,0
19.51,-0.000,-0.001,1.000,2.58,1.00,0,0
19.61,-0.000,-0.001,1.000,2.53,1.00,0,0
19.71,-0.000,-0.001,1.000,2.48,1.00,0,0
19.81,-0.000,-0.001,1.000,2.43,1.00,0,0
19.91,-0.000,-0.001,1.000,2.39,1.00,0,0
20.01,-0.000,-0.001,1.000,2.34,1.00,0,0
20.11,-0.000,-0.001,1.000,2.29,1.00,0,0
20.21,-0.000,-0.001,1.000,2.24,1.00,0,0
20.31,-0.000,-0.001,1.000,2.20,1.00,0,0
20.41,-0.000,-0.001,1.000,2.15,1.00,0,0
20.51,-0.000,-0.001,1.000,2.11,1.00,0,0
20.61,-0.000,-0.001,1.000,2.07,1.00,0,0
20.71,-0.000,-0.001,1.000,2.02,1.00,0,0
20.81,-0.000,-0.001,1.000,1.98,1.00,0,0
20.91,-0.000,-0.001,1.000,1.94,1.00,0,0
21.01,-0.000,-0.001,1.000,1.90,1.00,0,0
21.11,-0.000,-0.001,1.000,1.87,1.00,0,0
21.21,-0.000,-0.001,1.000,1.83,1.00,0,0
21.31,-0.000,-0.001,1.000,1.79,1.00,0,0
21.41,-0.000,-0.001,1.000,1.76,1.00,0,0
21.51,-0.000,-0.001,1.000,1.73,1.00,0,0
21.61,-0.000,-0.001,1.000,1.70,1.00,0,0
21.71,-0.000,-0.001,1.000,1.67,1.00,0,0
21.81,-0.000,-0.001,1.000,1.64,1.00,0,0
21.91,-0.000,-0.001,1.000,1.61,1.00,0,0
22.01,-0.000,-0.001,1.000,1.58,1.00,0,0
22.11,-0.000,-0.001,1.000,1.56,1.00,0,0
22.21,-0.000,-0.001,1.000,1.54,1.00,0,0
22.32,-0.000,-0.001,1.000,1.51,1.00,0,0
22.41,-0.000,-0.001,1.000,1.50,1.00,0,0
22.51,-0.000,-0.001,1.000,1.48,1.00,0,0
22.61,-0.000,-0.001,1.000,1.46,1.00,0,0
22.71,-0.000,-0.001,1.000,1.44,1.00,0,0
22.82,-0.000,-0.001,1.000,1.43,1.00,0,0
22.91,-0.000,-0.001,1.000,1.42,1.00,0,0
