time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.01,-0.000,-0.001,0.025,0.72,0.00,0,0
0.11,-0.000,-0.001,0.022,0.73,0.00,0,0
0.25,0.001,0.001,0.026,0.72,0.01,0,0
0.35,0.003,0.005,0.046,0.72,0.03,0,0
0.42,0.007,0.016,0.088,0.69,0.08,0,0
0.57,0.013,0.032,0.145,0.64,0.14,0,0
0.65,0.018,0.044,0.188,0.60,0.18,0,0
0.74,0.025,0.063,0.260,0.54,0.26,0,0
0.85,0.030,0.075,0.317,0.50,0.31,0,0
0.94,0.035,0.088,0.396,0.44,0.39,0,0
1.05,0.038,0.094,0.468,0.41,0.47,0,0
1.14,0.038,0.094,0.537,0.37,0.54,0,1
1.24,0.037,0.091,0.579,0.35,0.58,0,1
1.35,0.035,0.084,0.640,0.33,0.64,0,1
1.44,0.032,0.075,0.688,0.32,0.69,0,1
1.54,0.029,0.068,0.723,0.31,0.72,0,1
1.64,0.025,0.057,0.771,0.30,0.77,0,1
1.74,0.021,0.047,0.809,0.29,0.81,0,1
1.84,0.019,0.042,0.832,0.28,0.84,0,1
1.94,0.016,0.034,0.863,0.26,0.87,0,1
2.04,0.013,0.027,0.887,0.25,0.89,0,1
2.14,0.011,0.021,0.907,0.24,0.91,0,1
2.24,0.010,0.018,0.918,0.22,0.93,0,1
2.34,0.007,0.012,0.935,0.21,0.94,0,1
2.44,0.005,0.007,0.948,0.19,0.96,0,1
2.54,0.004,0.004,0.955,0.17,0.97,0,1
2.64,0.002,-0.000,0.965,0.16,0.98,0,1
2.74,0.000,-0.003,0.971,0.15,0.98,0,1
2.83,-0.001,-0.007,0.978,0.13,0.99,0,1
2.94,-0.002,-0.008,0.982,0.11,1.00,0,1
3.04,-0.003,-0.011,0.987,0.10,1.00,0,1
3.13,-0.004,-0.011,0.989,0.09,1.00,0,1
3.23,-0.004,-0.012,0.992,0.08,1.01,0,1
3.32,-0.005,-0.013,0.995,0.07,1.01,0,1
3.44,-0.005,-0.013,0.996,0.06,1.01,0,1
3.54,-0.005,-0.012,0.997,0.06,1.01,0,1
3.64,-0.005,-0.012,0.998,0.06,1.01,0,1
3.75,-0.004,-0.011,0.999,0.06,1.02,0,1
3.84,-0.004,-0.011,1.000,0.07,1.02,0,1
3.94,-0.004,-0.010,1.000,0.08,1.02,0,1
4.04,-0.004,-0.009,1.000,0.09,1.02,0,1
4.15,-0.003,-0.008,1.001,0.11,1.02,0,1
4.24,-0.003,-0.007,1.001,0.13,1.02,0,1
4.35,-0.003,-0.006,1.001,0.16,1.02,0,1
4.44,-0.002,-0.005,1.001,0.19,1.02,0,1
4.54,-0.002,-0.004,1.001,0.22,1.02,0,1
4.64,-0.002,-0.004,1.001,0.26,1.02,0,1
4.73,-0.001,-0.003,1.001,0.30,1.02,0,1
4.85,-0.001,-0.002,1.001,0.35,1.03,0,1
4.94,-0.001,-0.001,1.001,0.39,1.03,0,1
5.04,-0.000,-0.001,1.001,0.43,1.03,0,0
5.13,-0.000,-0.001,1.001,0.44,1.03,0,0
