time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.02,-0.000,-0.001,0.025,1.84,0.00,0,0
0.12,0.000,0.000,0.022,1.86,0.01,0,0
0.24,-0.000,0.000,0.021,1.88,0.01,0,0
0.34,-0.002,0.000,0.035,1.90,0.02,0,0
0.44,-0.005,-0.001,0.074,1.92,0.06,0,0
0.54,-0.008,-0.002,0.104,1.94,0.09,0,0
0.64,-0.013,-0.005,0.152,1.97,0.14,0,0
0.74,-0.021,-0.011,0.257,1.99,0.25,0,0
0.84,-0.024,-0.014,0.304,2.03,0.29,0,0
0.95,-0.027,-0.017,0.363,2.07,0.35,0,0
1.04,-0.028,-0.019,0.427,2.11,0.42,0,0
1.18,-0.029,-0.021,0.492,2.16,0.48,0,0
1.25,-0.028,-0.021,0.563,2.21,0.55,0,0
1.34,-0.026,-0.020,0.613,2.26,0.60,0,0
1.44,-0.024,-0.019,0.658,2.32,0.65,0,0
1.54,-0.020,-0.017,0.718,2.38,0.71,0,0
1.64,-0.018,-0.015,0.757,2.44,0.75,0,0
1.74,-0.015,-0.013,0.793,2.50,0.78,0,0
1.84,-0.013,-0.011,0.826,2.56,0.82,0,0
1.94,-0.011,-0.010,0.851,2.62,0.84,0,0
2.04,-0.010,-0.008,0.873,2.68,0.86,0,0
2.14,-0.007,-0.007,0.899,2.74,0.89,0,0
2.24,-0.006,-0.006,0.916,2.80,0.91,0,0
2.35,-0.005,-0.005,0.930,2.86,0.92,0,0
2.44,-0.003,-0.004,0.941,2.92,0.93,0,0
2.54,-0.002,-0.003,0.953,2.98,0.94,0,0
2.64,-0.001,-0.002,0.961,3.04,0.95,0,0
2.74,0.000,-0.001,0.968,3.10,0.96,0,0
2.84,0.001,-0.001,0.975,3.15,0.97,0,0
2.94,0.002,0.000,0.980,3.22,0.97,0,0
3.05,0.002,0.001,0.985,3.27,0.98,0,0
3.14,0.003,0.001,0.989,3.33,0.98,0,0
3.24,0.003,0.001,0.992,3.39,0.98,0,0
3.34,0.003,0.001,0.994,3.45,0.98,0,0
3.44,0.003,0.001,0.996,3.50,0.99,0,0
3.54,0.003,0.001,0.997,3.56,0.99,0,0
3.65,0.003,0.001,0.998,3.62,0.99,0,0
3.74,0.003,0.001,0.999,3.67,0.99,0,0
3.84,0.003,0.001,1.000,3.72,0.99,0,0
