time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.02,-0.000,-0.001,0.026,1.84,0.00,0,0
0.12,0.000,0.000,0.021,1.86,0.01,0,0
0.24,-0.000,0.001,0.022,1.88,0.01,0,0
0.34,-0.000,0.003,0.035,1.90,0.02,0,0
0.44,-0.001,0.006,0.061,1.92,0.05,0,0
0.54,-0.003,0.012,0.118,1.95,0.10,0,0
0.64,-0.005,0.017,0.164,1.99,0.15,0,0
0.75,-0.007,0.023,0.244,2.02,0.23,0,0
0.85,-0.009,0.026,0.300,2.06,0.29,0,0
0.95,-0.011,0.028,0.390,2.11,0.38,0,0
1.04,-0.011,0.029,0.460,2.16,0.45,0,0
1.15,-0.011,0.028,0.516,2.20,0.50,0,0
1.24,-0.011,0.026,0.570,2.25,0.56,0,0
1.35,-0.010,0.023,0.635,2.31,0.62,0,0
1.44,-0.009,0.020,0.677,2.36,0.66,0,0
1.54,-0.008,0.017,0.730,2.41,0.72,0,0
1.64,-0.007,0.015,0.761,2.47,0.75,0,0
1.74,-0.006,0.013,0.793,2.52,0.78,0,0
1.84,-0.005,0.010,0.826,2.58,0.81,0,0
1.95,-0.004,0.009,0.848,2.64,0.83,0,0
2.05,-0.003,0.007,0.871,2.70,0.86,0,0
2.14,-0.003,0.006,0.891,2.75,0.88,0,0
2.24,-0.002,0.004,0.912,2.81,0.90,0,0
2.34,-0.002,0.002,0.928,2.86,0.92,0,0
2.44,-0.001,0.001,0.940,2.92,0.93,0,0
2.54,-0.000,-0.000,0.953,2.98,0.94,0,0
2.64,-0.000,-0.001,0.962,3.04,0.95,0,0
2.74,0.000,-0.003,0.971,3.08,0.96,0,0
2.84,0.001,-0.003,0.978,3.15,0.97,0,0
2.94,0.001,-0.004,0.983,3.21,0.97,0,0
3.05,0.001,-0.004,0.986,3.27,0.97,0,0
3.17,0.001,-0.005,0.989,3.32,0.98,0,0
3.24,0.001,-0.005,0.992,3.38,0.98,0,0
3.34,0.001,-0.005,0.994,3.44,0.98,0,0
3.45,0.001,-0.005,0.995,3.50,0.98,0,0
3.54,0.001,-0.005,0.997,3.55,0.98,0,0
3.65,0.001,-0.004,0.998,3.61,0.99,0,0
3.75,0.001,-0.004,0.999,3.66,0.99,0,0
3.84,0.001,-0.004,1.000,3.72,0.99,0,0
3.95,0.001,-0.004,1.000,3.78,0.99,0,0
4.04,0.001,-0.004,1.000,3.83,0.99,0,0
4.14,0.001,-0.003,1.001,3.88,0.99,0,0
4.25,0.001,-0.003,1.001,3.92,0.99,0,0
4.35,0.001,-0.003,1.001,3.97,0.99,0,0
4.44,0.000,-0.002,1.001,4.02,0.99,0,0
4.54,0.000,-0.002,1.001,4.07,0.99,0,0
4.64,0.000,-0.002,1.001,4.11,0.99,0,0
4.74,0.000,-0.002,1.001,4.15,0.99,0,0
4.84,0.000,-0.001,1.001,4.19,0.99,0,0
4.95,0.000,-0.001,1.001,4.23,0.99,0,0
5.04,-0.000,-0.001,1.001,4.27,0.99,0,0
5.14,-0.000,-0.001,1.001,4.30,0.99,0,0
5.23,-0.000,-0.001,1.001,4.33,0.99,0,0
5.33,-0.000,-0.001,1.000,4.37,0.99,0,0
5.43,-0.000,-0.001,1.000,4.39,0.99,0,0
5.53,-0.000,-0.001,1.000,4.42,0.99,0,0
5.62,-0.000,-0.001,1.000,4.85,0.99,0,0
5.73,-0.000,-0.001,1.000,4.84,0.99,0,0
5.83,-0.000,-0.001,1.000,4.82,0.99,0,0
5.93,-0.000,-0.001,1.000,4.79,0.99,0,0
6.03,-0.000,-0.001,1.000,4.77,0.99,0,0
6.14,-0.000,-0.001,1.000,4.74,0.99,0,0
6.23,-0.000,-0.001,1.000,4.71,0.99,0,0
6.35,-0.000,-0.001,1.000,4.68,0.99,0,0
6.43,-0.000,-0.001,1.000,4.65,0.99,0,0
6.53,-0.000,-0.001,1.000,4.61,0.99,0,0
6.63,-0.000,-0.001,1.000,4.58,0.99,0,0
6.73,-0.000,-0.001,1.000,4.55,0.99,0,0
6.83,-0.000,-0.001,1.000,4.51,0.99,0,0
6.94,-0.000,-0.001,1.000,4.47,0.99,0,0
7.03,-0.000,-0.001,1.000,4.44,0.99,0,0
7.13,-0.000,-0.001,1.000,4.40,0.99,0,0
7.25,-0.000,-0.001,1.000,4.36,0.99,0,0
7.33,-0.000,-0.001,1.000,4.34,0.99,0,0
7.68,-0.000,-0.001,1.000,4.30,0.99,0,0
7.68,-0.000,-0.001,1.000,4.21,0.99,0,0
7.79,-0.000,-0.001,1.000,4.15,0.99,0,0
7.89,-0.000,-0.001,1.000,4.09,0.99,0,0
7.99,-0.000,-0.001,1.000,4.03,0.99,0,0
8.09,-0.001,-0.002,1.001,3.97,0.99,0,0
8.19,-0.011,-0.007,1.002,3.90,1.01,0,0
8.29,-0.037,-0.025,1.004,3.81,1.04,0,0
8.38,-0.078,-0.060,1.006,3.71,1.09,0,0
8.50,-0.130,-0.108,1.009,3.57,1.16,0,0
8.58,-0.218,-0.192,1.014,3.41,1.28,0,0
8.69,-0.285,-0.255,1.018,3.25,1.38,0,0
8.78,-0.361,-0.327,1.023,3.09,1.48,0,0
8.88,-0.449,-0.410,1.028,2.91,1.60,0,0
9.00,-0.589,-0.550,1.035,2.64,1.80,0,0
9.09,-0.687,-0.654,1.039,2.46,1.94,0,0
9.18,-0.836,-0.817,1.045,2.20,2.16,0,0
9.29,-0.913,-0.901,1.048,2.02,2.28,0,0
9.38,-1.012,-1.009,1.052,1.83,2.42,0,0
9.50,-1.120,-1.124,1.056,1.63,2.58,0,0
9.60,-1.251,-1.263,1.060,1.42,2.77,0,0
9.69,-1.362,-1.380,1.063,1.25,2.93,0,0
9.79,-1.436,-1.457,1.065,1.11,3.04,0,0
9.89,-1.539,-1.564,1.068,0.96,3.19,0,0
9.98,-1.639,-1.666,1.070,0.83,3.33,0,0
10.08,-1.743,-1.770,1.072,0.71,3.48,0,0
10.19,-1.868,-1.895,1.075,0.59,3.66,0,0
10.28,-1.963,-1.988,1.076,0.52,3.79,0,0
10.38,-2.061,-2.084,1.078,0.46,3.93,0,0
10.49,-2.156,-2.176,1.077,0.43,4.06,0,0
10.58,-2.299,-2.299,1.075,0.44,4.25,0,0
10.69,-2.423,-2.383,1.072,0.46,4.40,0,0
10.78,-2.550,-2.451,1.068,0.50,4.54,0,0
10.88,-2.745,-2.539,1.062,0.58,4.75,0,0
10.98,-2.831,-2.578,1.058,0.61,4.85,0,0
11.09,-2.918,-2.628,1.052,0.65,4.95,0,0
11.19,-2.987,-2.687,1.045,0.68,5.04,0,0
11.29,-3.053,-2.763,1.038,0.72,5.14,0,0
11.39,-3.142,-2.878,1.031,0.79,5.29,0,0
11.48,-3.224,-2.978,1.025,0.86,5.42,0,0
11.58,-3.323,-3.089,1.021,0.94,5.57,0,0
11.69,-3.429,-3.194,1.018,1.02,5.72,0,0
11.78,-3.498,-3.258,1.016,1.06,5.81,0,0
11.88,-3.601,-3.352,1.015,1.13,5.95,0,0
11.99,-3.730,-3.474,1.014,1.22,6.13,0,0
12.09,-3.824,-3.569,1.015,1.28,6.26,0,0
12.19,-3.920,-3.694,1.017,1.36,6.42,0,0
12.28,-3.974,-3.790,1.019,1.40,6.53,0,0
12.38,-4.055,-3.989,1.023,1.53,6.74,0,0
12.49,-4.083,-4.078,1.025,1.56,6.84,0,0
12.58,-4.126,-4.233,1.029,1.64,7.00,0,0
12.68,-4.161,-4.382,1.033,1.72,7.15,0,0
12.78,-4.188,-4.498,1.036,1.77,7.27,0,0
12.88,-4.220,-4.621,1.039,1.82,7.40,0,0
12.98,-4.260,-4.759,1.044,1.88,7.54,0,0
13.08,-4.310,-4.902,1.048,1.94,7.69,0,0
13.18,-4.358,-5.006,1.052,1.98,7.81,0,0
13.29,-4.415,-5.088,1.054,1.99,7.91,0,0
13.39,-4.493,-5.170,1.057,2.01,8.02,0,0
13.48,-4.567,-5.232,1.058,2.02,8.12,0,0
13.58,-4.656,-5.295,1.059,2.04,8.23,0,0
13.69,-4.723,-5.342,1.060,2.04,8.31,0,0
13.78,-4.753,-5.368,1.061,2.02,8.35,0,0
