time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.07,-0.000,-0.000,0.020,2.25,0.01,0,0
0.17,0.000,0.000,0.021,2.26,0.01,0,0
0.28,-0.000,-0.000,0.022,2.27,0.01,0,0
0.39,-0.002,-0.003,0.038,2.28,0.03,0,0
0.48,-0.004,-0.010,0.078,2.30,0.07,0,0
0.59,-0.006,-0.018,0.124,2.32,0.12,0,0
0.71,-0.008,-0.029,0.178,2.35,0.17,0,0
0.79,-0.010,-0.040,0.245,2.38,0.24,0,0
0.88,-0.012,-0.050,0.313,2.41,0.31,0,0
0.98,-0.013,-0.057,0.391,2.44,0.39,0,0
1.08,-0.014,-0.061,0.457,2.47,0.45,0,0
1.18,-0.013,-0.061,0.514,2.49,0.51,0,0
1.29,-0.013,-0.059,0.573,2.52,0.57,0,0
1.38,-0.012,-0.055,0.623,2.55,0.62,0,0
1.49,-0.011,-0.050,0.673,2.57,0.67,0,0
1.58,-0.010,-0.044,0.713,2.60,0.71,0,0
1.68,-0.008,-0.036,0.768,2.62,0.76,0,0
1.81,-0.007,-0.031,0.801,2.65,0.80,0,0
1.88,-0.006,-0.026,0.835,2.68,0.83,0,0
1.99,-0.006,-0.023,0.855,2.71,0.85,0,0
2.08,-0.005,-0.019,0.876,2.74,0.87,0,0
2.18,-0.004,-0.016,0.895,2.76,0.89,0,0
2.29,-0.003,-0.013,0.912,2.79,0.91,0,0
2.40,-0.003,-0.010,0.930,2.82,0.93,0,0
2.48,-0.002,-0.006,0.946,2.85,0.94,0,0
2.61,-0.001,-0.004,0.952,2.89,0.95,0,0
2.69,-0.001,-0.001,0.962,2.92,0.96,0,0
2.81,-0.000,0.001,0.972,2.95,0.97,0,0
2.89,0.000,0.003,0.978,2.98,0.98,0,0
3.00,0.001,0.004,0.981,3.01,0.98,0,0
3.08,0.001,0.006,0.986,3.04,0.99,0,0
3.18,0.001,0.006,0.989,3.08,0.99,0,0
3.29,0.001,0.007,0.992,3.11,0.99,0,0
3.38,0.001,0.007,0.994,3.15,0.99,0,0
3.49,0.001,0.007,0.996,3.18,1.00,0,0
3.58,0.001,0.007,0.997,3.22,1.00,0,0
3.69,0.001,0.007,0.998,3.25,1.00,0,0
3.78,0.001,0.006,0.999,3.29,1.00,0,0
3.89,0.001,0.006,1.000,3.32,1.00,0,0
3.99,0.001,0.005,1.000,3.36,1.00,0,0
4.08,0.001,0.005,1.000,3.39,1.00,0,0
4.18,0.001,0.004,1.001,3.43,1.00,0,0
4.28,0.001,0.004,1.001,3.47,1.00,0,0
4.38,0.001,0.003,1.001,3.50,1.00,0,0
4.49,0.001,0.003,1.001,3.54,1.00,0,0
4.58,0.000,0.002,1.001,3.57,1.01,0,0
4.68,0.000,0.001,1.001,3.61,1.01,0,0
4.78,0.000,0.001,1.001,3.64,1.01,0,0
4.88,0.000,0.001,1.001,3.67,1.01,0,0
4.99,0.000,0.000,1.001,3.71,1.01,0,0
5.08,-0.000,-0.000,1.001,3.74,1.01,0,0
5.19,-0.000,-0.000,1.001,3.77,1.01,0,0
5.27,-0.000,-0.001,1.000,3.80,1.01,0,0
5.38,-0.000,-0.001,1.000,3.83,1.01,0,0
5.47,-0.000,-0.001,1.000,3.86,1.01,0,0
5.57,-0.000,-0.001,1.000,3.89,1.01,0,0
5.68,-0.000,-0.001,1.000,3.92,1.01,0,0
5.78,-0.000,-0.001,1.000,3.95,1.01,0,0
5.87,-0.000,-0.001,1.000,3.98,1.01,0,0
5.97,-0.000,-0.001,1.000,4.00,1.01,0,0
6.07,-0.000,-0.001,1.000,4.03,1.01,0,0
6.18,-0.000,-0.001,1.000,4.05,1.01,0,0
6.27,-0.000,-0.001,1.000,4.07,1.01,0,0
6.38,-0.000,-0.001,1.000,4.10,1.01,0,0
6.47,-0.000,-0.001,1.000,4.11,1.01,0,0
6.58,-0.000,-0.001,1.000,4.13,1.01,0,0
6.68,-0.000,-0.001,1.000,4.17,1.01,0,0
6.77,-0.000,-0.001,1.000,4.42,1.01,0,0
6.88,-0.000,-0.001,1.000,4.65,1.01,0,0
6.97,-0.000,-0.001,1.000,4.73,1.01,0,0
7.07,-0.000,-0.000,1.000,4.58,1.01,0,0
7.18,-0.000,-0.000,1.000,4.15,1.01,0,0
7.28,-0.000,-0.000,1.000,4.13,1.01,0,0
7.37,-0.000,-0.000,1.000,4.11,1.01,0,0
7.47,-0.000,-0.000,1.000,4.09,1.01,0,0
7.57,-0.000,-0.000,1.000,4.07,1.01,0,0
7.67,-0.000,-0.000,1.000,4.06,1.01,0,0
7.77,-0.000,-0.000,1.000,4.04,1.01,0,0
