time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.03,0.000,0.000,-0.838,999.00,0.00,0,0
0.13,0.000,0.000,-1.326,999.00,0.49,0,0
0.23,0.000,0.000,-1.916,999.00,1.08,0,0
0.33,0.000,0.000,-2.609,999.00,1.77,0,0
0.43,0.000,0.000,-3.403,999.00,2.56,0,0
0.53,0.000,0.000,-4.299,999.00,3.46,0,0
0.63,0.000,0.000,-5.297,999.00,4.46,0,0
0.73,0.000,0.000,-6.397,999.00,5.56,0,0
0.83,0.000,0.000,-7.599,999.00,6.76,0,0
0.93,0.000,0.000,-8.903,999.00,8.07,0,0
1.03,0.000,0.000,-10.309,999.00,9.47,0,0
1.13,0.000,0.000,-11.303,999.00,10.47,0,0
1.23,0.000,0.000,-13.039,999.00,12.20,0,0
1.33,0.000,0.000,-14.795,999.00,13.96,0,0
1.43,0.000,0.000,-16.122,999.00,15.28,0,0
1.53,0.000,0.000,-18.218,999.00,17.38,0,0
1.63,0.000,0.000,-20.442,999.00,19.60,0,0
1.73,0.000,0.000,-21.995,999.00,21.16,0,0
1.83,0.000,0.000,-24.431,999.00,23.59,0,0
1.93,0.000,0.000,-26.126,999.00,25.29,0,0
2.03,0.000,0.000,-28.775,999.00,27.94,0,0
2.13,0.000,0.000,-31.550,999.00,30.71,0,0
2.23,0.000,0.000,-33.497,999.00,32.66,0,0
2.33,0.000,0.000,-36.486,999.00,35.65,0,0
2.43,0.000,0.000,-39.575,999.00,38.74,0,0
2.54,0.000,0.000,-41.694,999.00,40.86,0,0
2.63,0.000,0.000,-45.169,999.00,44.33,0,0
2.73,0.000,0.000,-47.920,999.00,47.08,0,0
2.83,0.000,0.000,-50.406,999.00,49.57,0,0
2.93,0.000,0.000,-54.056,999.00,53.22,0,0
3.03,0.000,0.000,-57.767,999.00,56.93,0,0
3.13,0.000,0.000,-60.389,999.00,59.55,0,0
3.23,0.000,0.000,-64.342,999.00,63.50,0,0
3.33,0.000,0.000,-68.458,999.00,67.62,0,0
3.43,0.000,0.000,-71.571,999.00,70.73,0,0
3.53,0.000,0.000,-75.638,999.00,74.80,0,0
3.63,0.000,0.000,-78.594,999.00,77.76,0,0
3.73,0.000,0.000,-83.580,999.00,82.74,0,0
3.83,0.000,0.000,-88.011,999.00,87.17,0,0
3.93,0.000,0.000,-91.282,999.00,90.44,0,0
4.03,0.000,0.000,-96.127,999.00,95.29,0,0
4.13,0.000,0.000,-101.053,999.00,100.21,0,0
4.23,0.000,0.000,-104.465,999.00,103.63,0,0
4.33,0.000,0.000,-109.690,999.00,108.85,0,0
4.43,0.000,0.000,-114.994,999.00,114.16,0,0
4.53,0.000,0.000,-118.632,999.00,117.79,0,0
4.63,0.000,0.000,-124.195,999.00,123.36,0,0
4.73,0.000,0.000,-127.975,999.00,127.14,0,0
4.83,0.000,0.000,-133.750,999.00,132.91,0,0
4.93,0.000,0.000,-139.705,999.00,138.87,0,0
5.03,0.000,0.000,-143.712,999.00,142.87,0,0
5.13,0.000,0.000,-149.828,999.00,148.99,0,0
5.23,0.000,0.000,-156.071,999.00,155.23,0,0
5.33,0.000,0.000,-160.585,999.00,159.75,0,0
5.43,0.000,0.000,-166.760,999.00,165.92,0,0
5.53,0.000,0.000,-173.285,999.00,172.45,0,0
5.63,0.000,0.000,-177.744,999.00,176.91,0,0
5.73,0.000,0.000,-184.658,999.00,183.82,0,0
5.83,0.000,0.000,-189.260,999.00,188.42,0,0
5.93,0.000,0.000,-196.269,999.00,195.43,0,0
6.03,0.000,0.000,-203.405,999.00,202.57,0,0
6.13,0.000,0.000,-208.233,999.00,207.40,0,0
6.23,0.000,0.000,-215.581,999.00,214.74,0,0
6.33,0.000,0.000,-223.057,999.00,222.22,0,0
6.43,0.000,0.000,-228.112,999.00,227.27,0,0
6.53,0.000,0.000,-235.800,999.00,234.96,0,0
6.63,0.000,0.000,-240.996,999.00,240.16,0,0
6.73,0.000,0.000,-248.896,999.00,248.06,0,0
6.83,0.000,0.000,-256.924,999.00,256.09,0,0
6.93,0.000,0.000,-262.346,999.00,261.51,0,0
7.03,0.000,0.000,-270.586,999.00,269.75,0,0
7.13,0.000,0.000,-276.077,999.00,275.24,0,0
7.23,0.000,0.000,-284.826,999.00,283.99,0,0
7.33,0.000,0.000,-293.409,999.00,292.57,0,0
7.43,0.000,0.000,-299.202,999.00,298.36,0,0
7.53,0.000,0.000,-307.997,999.00,307.16,0,0
7.63,0.000,0.000,-316.920,999.00,316.08,0,0
7.73,0.000,0.000,-322.939,999.00,322.10,0,0
7.83,0.000,0.000,-332.074,999.00,331.24,0,0
7.93,0.000,0.000,-341.336,999.00,340.50,0,0
8.03,0.000,0.000,-347.581,999.00,346.74,0,0
8.13,0.000,0.000,-357.056,999.00,356.22,0,0
8.23,0.000,0.000,-363.443,999.00,362.60,0,0
8.33,0.000,0.000,-373.129,999.00,372.29,0,0
8.43,0.000,0.000,-382.943,999.00,382.11,0,0
8.53,0.000,0.000,-389.557,999.00,388.72,0,0
8.63,0.000,0.000,-399.583,999.00,398.75,0,0
8.73,0.000,0.000,-409.737,999.00,408.90,0,0
8.83,0.000,0.000,-416.577,999.00,415.74,0,0
8.93,0.000,0.000,-426.943,999.00,426.10,0,0
9.03,0.000,0.000,-433.924,999.00,433.09,0,0
9.13,0.000,0.000,-444.502,999.00,443.66,0,0
9.23,0.000,0.000,-455.208,999.00,454.37,0,0
9.33,0.000,0.000,-462.416,999.00,461.58,0,0
