time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.08,-0.000,-0.000,0.021,2.06,0.00,0,0
0.18,-0.000,0.000,0.020,1.92,0.01,0,0
0.31,-0.001,-0.001,0.023,1.76,0.01,0,0
0.41,-0.001,-0.002,0.029,1.65,0.02,0,0
0.51,-0.003,-0.006,0.054,1.57,0.04,0,0
0.63,-0.007,-0.014,0.101,1.51,0.09,0,0
0.73,-0.012,-0.026,0.189,1.48,0.18,0,0
0.81,-0.016,-0.035,0.261,1.48,0.25,0,0
0.92,-0.018,-0.041,0.320,1.51,0.31,0,0
1.01,-0.020,-0.045,0.388,1.57,0.38,0,0
1.11,-0.021,-0.047,0.465,1.66,0.46,0,0
1.23,-0.021,-0.047,0.517,1.73,0.51,0,0
1.32,-0.020,-0.045,0.561,1.83,0.55,0,0
1.41,-0.019,-0.042,0.607,1.89,0.60,0,0
1.52,-0.016,-0.036,0.687,1.88,0.68,0,0
1.61,-0.014,-0.032,0.725,1.83,0.72,0,0
1.75,-0.013,-0.028,0.759,1.77,0.75,0,0
1.83,-0.011,-0.024,0.798,1.72,0.79,0,0
1.93,-0.009,-0.020,0.830,1.67,0.82,0,0
2.01,-0.008,-0.016,0.857,1.65,0.85,0,0
2.12,-0.007,-0.014,0.880,1.63,0.87,0,0
2.21,-0.006,-0.011,0.900,1.63,0.89,0,0
2.32,-0.005,-0.010,0.908,1.66,0.90,0,0
2.41,-0.004,-0.006,0.932,1.71,0.93,0,0
2.54,-0.003,-0.005,0.941,1.80,0.93,0,0
2.61,-0.002,-0.002,0.955,1.87,0.95,0,0
2.73,-0.001,-0.000,0.965,2.00,0.96,0,0
2.81,0.000,0.001,0.971,2.10,0.97,0,0
2.91,0.001,0.003,0.978,2.22,0.97,0,0
3.03,0.001,0.004,0.982,2.35,0.98,0,0
3.12,0.002,0.004,0.986,2.46,0.98,0,0
3.22,0.002,0.005,0.989,2.59,0.98,0,0
3.33,0.002,0.005,0.991,2.70,0.99,0,0
3.41,0.002,0.005,0.993,2.77,0.99,0,0
3.53,0.002,0.005,0.996,2.72,0.99,0,0
3.61,0.002,0.005,0.997,2.63,0.99,0,0
3.72,0.002,0.005,0.998,2.52,0.99,0,0
3.82,0.002,0.005,0.999,2.39,0.99,0,0
3.93,0.002,0.004,1.000,2.27,1.00,0,0
4.01,0.002,0.004,1.000,2.16,1.00,0,0
4.11,0.002,0.003,1.000,2.07,1.00,0,0
4.21,0.001,0.003,1.001,1.94,1.00,0,0
4.31,0.001,0.003,1.001,1.84,1.00,0,0
4.41,0.001,0.002,1.001,1.78,1.00,0,0
4.52,0.001,0.002,1.001,1.71,1.00,0,0
4.63,0.001,0.001,1.001,1.68,1.00,0,0
4.72,0.001,0.001,1.001,1.68,1.00,0,0
4.83,0.000,0.000,1.001,1.70,1.00,0,0
4.91,0.000,0.000,1.001,1.73,1.00,0,0
5.01,0.000,-0.000,1.001,1.77,1.00,0,0
5.11,0.000,-0.000,1.001,1.85,1.00,0,0
5.22,-0.000,-0.001,1.001,1.92,1.00,0,0
5.29,-0.000,-0.001,1.001,1.97,1.00,0,0
5.39,-0.000,-0.001,1.000,2.03,1.00,0,0
5.49,-0.000,-0.001,1.000,2.01,1.00,0,0
5.59,-0.000,-0.001,1.000,1.95,1.00,0,0
5.69,-0.000,-0.001,1.000,1.88,1.00,0,0
5.79,-0.000,-0.001,1.000,1.82,1.00,0,0
5.89,-0.000,-0.001,1.000,1.75,1.00,0,0
5.99,-0.000,-0.001,1.000,1.71,1.00,0,0
6.09,-0.000,-0.001,1.000,1.68,1.00,0,0
6.19,-0.000,-0.001,1.000,1.69,1.00,0,0
6.33,-0.000,-0.001,1.000,1.73,1.00,0,0
6.39,-0.000,-0.001,1.000,1.79,1.00,0,0
6.50,-0.000,-0.001,1.000,1.89,1.00,0,0
6.60,-0.000,-0.001,1.000,2.01,1.00,0,0
6.69,-0.000,-0.001,1.000,2.11,1.00,0,0
6.81,-0.000,-0.001,1.000,2.27,1.00,0,0
6.92,-0.000,-0.001,1.000,2.40,1.00,0,0
7.01,-0.000,-0.001,1.000,2.52,1.00,0,0
7.10,-0.000,-0.001,1.000,2.62,1.00,0,0
7.19,-0.000,-0.000,1.000,2.70,1.00,0,0
