time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.01,-0.000,-0.001,0.026,1.05,0.00,0,0
0.11,0.000,0.000,0.022,1.05,0.01,0,0
0.22,0.000,0.001,0.023,1.04,0.01,0,0
0.33,-0.000,0.004,0.041,1.05,0.03,0,0
0.44,-0.001,0.008,0.073,1.05,0.06,0,0
0.53,-0.002,0.013,0.113,1.05,0.10,0,0
0.63,-0.003,0.018,0.166,1.06,0.15,0,0
0.73,-0.005,0.025,0.250,1.07,0.24,0,0
0.83,-0.007,0.028,0.305,1.08,0.29,0,0
0.93,-0.008,0.031,0.394,1.10,0.38,0,0
1.06,-0.008,0.032,0.450,1.11,0.44,0,0
1.13,-0.009,0.031,0.503,1.13,0.49,0,0
1.23,-0.008,0.029,0.557,1.14,0.55,0,0
1.33,-0.008,0.027,0.612,1.15,0.60,0,0
1.43,-0.007,0.022,0.683,1.17,0.67,0,0
1.53,-0.006,0.020,0.720,1.18,0.71,0,0
1.64,-0.005,0.017,0.756,1.19,0.74,0,0
1.73,-0.004,0.014,0.792,1.20,0.78,0,0
1.84,-0.004,0.011,0.829,1.22,0.82,0,0
1.95,-0.003,0.009,0.856,1.23,0.85,0,0
2.03,-0.002,0.008,0.876,1.23,0.86,0,0
2.13,-0.002,0.006,0.898,1.20,0.89,0,0
2.23,-0.001,0.005,0.912,1.18,0.90,0,0
2.33,-0.001,0.003,0.931,1.22,0.92,0,0
2.43,-0.001,0.001,0.942,1.30,0.93,0,0
2.54,-0.000,-0.000,0.955,1.38,0.95,0,0
2.63,0.000,-0.001,0.963,1.47,0.95,0,0
2.73,0.000,-0.002,0.969,1.58,0.96,0,0
2.83,0.001,-0.003,0.976,1.70,0.97,0,0
2.93,0.001,-0.004,0.981,1.81,0.97,0,0
3.03,0.001,-0.005,0.986,1.93,0.98,0,0
3.13,0.001,-0.005,0.989,2.04,0.98,0,0
3.25,0.001,-0.005,0.991,2.13,0.98,0,0
3.33,0.001,-0.005,0.994,2.19,0.98,0,0
3.43,0.001,-0.005,0.995,2.27,0.99,0,0
3.53,0.001,-0.005,0.997,2.28,0.99,0,0
3.63,0.001,-0.005,0.998,2.24,0.99,0,0
3.73,0.001,-0.004,0.999,2.21,0.99,0,0
3.83,0.001,-0.004,1.000,2.21,0.99,0,0
3.93,0.001,-0.004,1.000,2.21,0.99,0,0
4.03,0.001,-0.004,1.000,2.21,0.99,0,0
4.12,0.001,-0.003,1.001,2.21,0.99,0,0
4.24,0.000,-0.003,1.001,2.21,0.99,0,0
4.33,0.000,-0.003,1.001,2.21,0.99,0,0
4.43,0.000,-0.002,1.001,2.21,0.99,0,0
4.53,0.000,-0.002,1.001,2.21,0.99,0,0
4.63,0.000,-0.002,1.001,2.21,0.99,0,0
4.73,0.000,-0.002,1.001,2.21,0.99,0,0
4.83,0.000,-0.001,1.001,2.21,0.99,0,0
4.93,-0.000,-0.001,1.001,2.21,0.99,0,0
5.03,-0.000,-0.001,1.001,2.21,0.99,0,0
5.13,-0.000,-0.001,1.001,2.21,0.99,0,0
5.22,-0.000,-0.001,1.000,2.22,0.99,0,0
5.32,-0.000,-0.001,1.000,2.22,0.99,0,0
5.42,-0.000,-0.001,1.000,2.22,0.99,0,0
5.52,-0.000,-0.001,1.000,2.22,0.99,0,0
5.62,-0.000,-0.001,1.000,2.21,0.99,0,0
5.72,-0.000,-0.001,1.000,2.21,0.99,0,0
5.82,-0.000,-0.001,1.000,2.21,0.99,0,0
5.92,-0.000,-0.001,1.000,2.21,0.99,0,0
6.02,-0.000,-0.001,1.000,2.21,0.99,0,0
6.12,-0.000,-0.001,1.000,2.21,0.99,0,0
6.22,-0.000,-0.001,1.000,2.24,0.99,0,0
6.32,-0.000,-0.001,1.000,2.27,0.99,0,0
6.42,-0.000,-0.001,1.000,2.28,0.99,0,0
6.52,-0.000,-0.001,1.000,2.21,0.99,0,0
6.61,-0.000,-0.001,1.000,2.14,0.99,0,0
6.71,-0.000,-0.001,1.000,2.06,0.99,0,0
6.82,-0.000,-0.001,1.000,1.95,0.99,0,0
6.92,-0.000,-0.001,1.000,1.84,0.99,0,0
7.02,-0.000,-0.001,1.000,1.72,0.99,0,0
7.12,-0.000,-0.001,1.000,1.61,0.99,0,0
7.22,-0.000,-0.001,1.000,1.50,0.99,0,0
7.32,-0.000,-0.001,1.000,1.41,0.99,0,0
7.42,-0.000,-0.001,1.000,1.33,0.99,0,0
7.52,-0.000,-0.001,1.000,1.28,0.99,0,0
7.62,-0.000,-0.001,1.000,1.24,0.99,0,0
7.71,-0.000,-0.001,1.000,1.22,0.99,0,0
7.82,-0.000,-0.001,1.000,1.22,0.99,0,0
7.92,-0.000,-0.001,1.000,1.23,0.99,0,0
8.02,-0.000,-0.001,1.000,1.25,0.99,0,0
8.12,-0.000,-0.001,1.000,1.27,0.99,0,0
8.22,-0.000,-0.001,1.000,1.28,0.99,0,0
8.32,-0.000,-0.001,1.000,1.29,0.99,0,0
8.42,-0.000,-0.001,1.000,1.29,0.99,0,0
8.52,-0.000,-0.001,1.000,1.29,0.99,0,0
8.62,-0.000,-0.001,1.000,1.29,0.99,0,0
8.71,-0.000,-0.001,1.000,1.29,0.99,0,0
8.81,-0.000,-0.001,1.000,1.29,0.99,0,0
8.92,-0.000,-0.001,1.000,1.29,0.99,0,0
9.02,-0.000,-0.001,1.000,1.29,0.99,0,0
9.12,-0.000,-0.001,1.000,1.29,0.99,0,0
9.22,-0.000,-0.001,1.000,1.29,0.99,0,0
9.32,-0.000,-0.001,1.000,1.28,0.99,0,0
9.42,-0.000,-0.001,1.000,1.28,0.99,0,0
9.52,-0.000,-0.001,1.000,1.28,0.99,0,0
9.62,-0.000,-0.001,1.000,1.28,0.99,0,0
9.72,-0.000,-0.001,1.000,1.29,0.99,0,0
9.81,-0.000,-0.001,1.000,1.29,0.99,0,0
9.92,-0.000,-0.001,1.000,1.29,0.99,0,0
10.01,-0.000,-0.001,1.000,1.29,0.99,0,0
10.12,-0.000,-0.001,1.000,1.29,0.99,0,0
10.22,-0.000,-0.001,1.000,1.29,0.99,0,0
10.32,-0.000,-0.001,1.000,1.29,0.99,0,0
10.42,-0.000,-0.001,1.000,1.29,0.99,0,0
10.52,-0.000,-0.001,1.000,1.29,0.99,0,0
10.62,-0.000,-0.001,1.000,1.29,0.99,0,0
10.72,-0.000,-0.001,1.000,1.29,0.99,0,0
10.81,-0.000,-0.001,1.000,1.29,0.99,0,0
10.92,-0.000,-0.001,1.000,1.29,0.99,0,0
11.02,-0.000,-0.001,1.000,1.29,0.99,0,0
11.12,-0.000,-0.001,1.000,1.27,0.99,0,0
11.22,-0.000,-0.001,1.000,1.23,0.99,0,0
11.32,-0.000,-0.001,1.000,1.22,0.99,0,0
11.42,-0.000,-0.001,1.000,1.27,0.99,0,0
11.52,-0.000,-0.001,1.000,1.34,0.99,0,0
11.62,-0.000,-0.001,1.000,1.42,0.99,0,0
11.72,-0.000,-0.001,1.000,1.51,0.99,0,0
11.81,-0.000,-0.001,1.000,1.61,0.99,0,0
11.92,-0.000,-0.001,1.000,1.73,0.99,0,0
12.02,-0.000,-0.001,1.000,1.85,0.99,0,0
12.12,-0.000,-0.001,1.000,1.96,0.99,0,0
12.21,-0.000,-0.001,1.000,2.05,0.99,0,0
12.32,-0.000,-0.001,1.000,2.14,0.99,0,0
12.42,-0.000,-0.001,1.000,2.21,0.99,0,0
12.52,-0.000,-0.001,1.000,2.28,0.99,0,0
12.62,-0.000,-0.001,1.000,2.27,0.99,0,0
12.71,-0.000,-0.001,1.000,2.24,0.99,0,0
12.81,-0.000,-0.001,1.000,2.21,0.99,0,0
12.91,-0.000,-0.001,1.000,2.21,0.99,0,0
13.02,-0.000,-0.001,1.000,2.21,0.99,0,0
13.12,-0.000,-0.001,1.000,2.21,0.99,0,0
13.22,-0.000,-0.001,1.000,2.21,0.99,0,0
13.31,-0.000,-0.001,1.000,2.21,0.99,0,0
13.42,-0.000,-0.001,1.000,2.21,0.99,0,0
13.51,-0.000,-0.001,1.000,2.21,0.99,0,0
13.62,-0.000,-0.001,1.000,2.21,0.99,0,0
13.72,-0.000,-0.001,1.000,2.21,0.99,0,0
13.85,-0.000,-0.001,1.000,2.21,0.99,0,0
13.91,-0.000,-0.001,1.000,2.21,0.99,0,0
14.02,-0.000,-0.001,1.000,2.21,0.99,0,0
14.12,-0.000,-0.001,1.000,2.21,0.99,0,0
14.22,-0.000,-0.001,1.000,2.22,0.99,0,0
14.32,-0.000,-0.001,1.000,2.22,0.99,0,0
14.42,-0.000,-0.001,1.000,2.22,0.99,0,0
14.52,-0.000,-0.001,1.000,2.22,0.99,0,0
14.62,-0.000,-0.001,1.000,2.21,0.99,0,0
14.71,-0.000,-0.001,1.000,2.21,0.99,0,0
14.82,-0.000,-0.001,1.000,2.21,0.99,0,0
14.92,-0.000,-0.001,1.000,2.21,0.99,0,0
15.02,-0.000,-0.001,1.000,2.21,0.99,0,0
15.12,-0.000,-0.001,1.000,2.21,0.99,0,0
15.21,-0.000,-0.001,1.000,2.22,0.99,0,0
15.32,-0.000,-0.001,1.000,2.25,0.99,0,0
15.42,-0.000,-0.001,1.000,2.28,0.99,0,0
15.52,-0.000,-0.001,1.000,2.26,0.99,0,0
15.62,-0.000,-0.001,1.000,2.19,0.99,0,0
15.72,-0.000,-0.001,1.000,2.11,0.99,0,0
15.82,-0.000,-0.001,1.000,2.02,0.99,0,0
15.91,-0.000,-0.001,1.000,1.92,0.99,0,0
16.02,-0.000,-0.001,1.000,1.81,0.99,0,0
16.12,-0.000,-0.001,1.000,1.69,0.99,0,0
16.22,-0.000,-0.001,1.000,1.57,0.99,0,0
16.31,-0.000,-0.001,1.000,1.47,0.99,0,0
16.42,-0.000,-0.001,1.000,1.38,0.99,0,0
16.52,-0.000,-0.001,1.000,1.31,0.99,0,0
16.61,-0.000,-0.001,1.000,1.26,0.99,0,0
16.71,-0.000,-0.001,1.000,1.23,0.99,0,0
16.81,-0.000,-0.001,1.000,1.22,0.99,0,0
16.92,-0.000,-0.001,1.000,1.22,0.99,0,0
17.01,-0.000,-0.001,1.000,1.24,0.99,0,0
17.12,-0.000,-0.001,1.000,1.26,0.99,0,0
17.22,-0.000,-0.001,1.000,1.27,0.99,0,0
17.32,-0.000,-0.001,1.000,1.29,0.99,0,0
17.42,-0.000,-0.001,1.000,1.29,0.99,0,0
18.28,-0.000,-0.001,1.000,1.29,0.99,0,0
18.32,-0.000,-0.001,1.000,1.29,0.99,0,0
18.38,-0.000,-0.001,1.000,1.28,0.99,0,0
18.48,-0.000,-0.001,1.000,1.28,0.99,0,0
18.58,-0.000,-0.001,1.000,1.28,0.99,0,0
18.69,-0.000,-0.001,1.000,1.28,0.99,0,0
18.78,-0.000,-0.001,1.000,1.29,0.99,0,0
18.89,-0.000,-0.001,1.000,1.29,0.99,0,0
18.98,-0.000,-0.001,1.000,1.29,0.99,0,0
19.08,-0.000,-0.001,1.000,1.29,0.99,0,0
19.18,-0.000,-0.001,1.000,1.29,0.99,0,0
19.28,-0.000,-0.001,1.000,1.29,0.99,0,0
19.38,-0.000,-0.001,1.000,1.29,0.99,0,0
19.49,-0.000,-0.001,1.000,1.29,0.99,0,0
19.58,-0.000,-0.001,1.000,1.29,0.99,0,0
19.68,-0.000,-0.001,1.000,1.29,0.99,0,0
19.79,-0.000,-0.001,1.000,1.29,0.99,0,0
19.88,-0.000,-0.001,1.000,1.29,0.99,0,0
19.98,-0.000,-0.001,1.000,1.29,0.99,0,0
20.09,-0.000,-0.001,1.000,1.29,0.99,0,0
20.18,-0.000,-0.001,1.000,1.27,0.99,0,0
20.29,-0.000,-0.001,1.000,1.23,0.99,0,0
20.39,-0.000,-0.001,1.000,1.22,0.99,0,0
20.49,-0.000,-0.001,1.000,1.28,0.99,0,0
20.59,-0.000,-0.001,1.000,1.34,0.99,0,0
20.69,-0.000,-0.001,1.000,1.41,0.99,0,0
20.79,-0.000,-0.001,1.000,1.51,0.99,0,0
20.88,-0.000,-0.001,1.000,1.61,0.99,0,0
20.98,-0.000,-0.001,1.000,1.73,0.99,0,0
21.08,-0.000,-0.001,1.000,1.84,0.99,0,0
21.20,-0.000,-0.001,1.000,1.97,0.99,0,0
21.29,-0.000,-0.001,1.000,2.06,0.99,0,0
21.38,-0.000,-0.001,1.000,2.14,0.99,0,0
21.48,-0.000,-0.001,1.000,2.20,0.99,0,0
21.58,-0.000,-0.001,1.000,2.28,0.99,0,0
21.68,-0.000,-0.001,1.000,2.27,0.99,0,0
21.78,-0.000,-0.001,1.000,2.24,0.99,0,0
21.88,-0.000,-0.001,1.000,2.21,0.99,0,0
21.99,-0.000,-0.001,1.000,2.21,0.99,0,0
22.08,-0.000,-0.001,1.000,2.21,0.99,0,0
22.18,-0.000,-0.001,1.000,2.21,0.99,0,0
22.29,-0.000,-0.001,1.000,2.21,0.99,0,0
22.39,-0.000,-0.001,1.000,2.21,0.99,0,0
22.49,-0.000,-0.001,1.000,2.21,0.99,0,0
22.59,-0.000,-0.001,1.000,2.21,0.99,0,0
22.68,-0.000,-0.001,1.000,2.21,0.99,0,0
22.78,-0.000,-0.001,1.000,2.21,0.99,0,0
22.88,-0.000,-0.001,1.000,2.21,0.99,0,0
22.98,-0.000,-0.001,1.000,2.21,0.99,0,0
23.09,-0.000,-0.001,1.000,2.21,0.99,0,0
23.18,-0.000,-0.001,1.000,2.21,0.99,0,0
23.28,-0.000,-0.001,1.000,2.22,0.99,0,0
23.38,-0.000,-0.001,1.000,2.22,0.99,0,0
