time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.08,-0.000,0.000,0.021,0.73,0.00,0,0
0.20,-0.000,-0.000,0.021,0.72,0.01,0,0
0.30,-0.001,-0.002,0.030,0.72,0.01,0,0
0.40,-0.004,-0.005,0.063,0.69,0.05,0,0
0.50,-0.006,-0.009,0.115,0.66,0.10,0,0
0.60,-0.009,-0.014,0.176,0.62,0.16,0,0
0.70,-0.011,-0.016,0.222,0.59,0.21,0,0
0.80,-0.013,-0.020,0.293,0.55,0.28,0,0
0.90,-0.015,-0.022,0.364,0.52,0.35,0,0
1.00,-0.015,-0.022,0.435,0.48,0.42,0,0
1.10,-0.015,-0.021,0.506,0.44,0.49,0,0
1.20,-0.014,-0.020,0.550,0.41,0.54,0,0
1.30,-0.013,-0.018,0.612,0.38,0.60,0,1
1.40,-0.012,-0.017,0.657,0.35,0.64,0,1
1.50,-0.010,-0.014,0.713,0.32,0.70,0,1
1.60,-0.009,-0.012,0.757,0.30,0.74,0,1
1.70,-0.008,-0.010,0.788,0.28,0.77,0,1
1.80,-0.007,-0.009,0.816,0.25,0.80,0,1
1.90,-0.005,-0.007,0.853,0.23,0.84,0,1
2.00,-0.005,-0.006,0.873,0.21,0.86,0,1
2.10,-0.004,-0.005,0.896,0.19,0.88,0,1
2.20,-0.003,-0.004,0.910,0.17,0.90,0,1
2.30,-0.002,-0.002,0.929,0.15,0.92,0,1
2.40,-0.002,-0.002,0.939,0.13,0.93,0,1
2.50,-0.001,-0.001,0.952,0.12,0.94,0,1
2.60,-0.000,0.000,0.960,0.10,0.95,0,1
2.70,0.000,0.001,0.969,0.09,0.96,0,1
2.80,0.001,0.002,0.976,0.07,0.96,0,1
2.90,0.001,0.002,0.980,0.06,0.97,0,1
3.00,0.001,0.002,0.985,0.06,0.97,0,1
3.10,0.002,0.002,0.988,0.05,0.97,0,1
3.20,0.002,0.003,0.992,0.05,0.98,0,1
3.30,0.002,0.003,0.993,0.05,0.98,0,1
3.40,0.002,0.002,0.996,0.06,0.98,0,1
3.50,0.002,0.002,0.997,0.07,0.98,0,1
3.60,0.002,0.002,0.998,0.08,0.98,0,1
3.70,0.002,0.002,0.999,0.09,0.99,0,1
3.80,0.001,0.002,0.999,0.12,0.99,0,1
3.90,0.001,0.002,1.000,0.14,0.99,0,1
4.00,0.001,0.002,1.000,0.17,0.99,0,1
4.10,0.001,0.001,1.000,0.20,0.99,0,1
4.20,0.001,0.001,1.001,0.23,0.99,0,1
4.30,0.001,0.001,1.001,0.27,0.99,0,1
