time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.08,0.000,-0.000,0.019,0.68,0.00,0,0
0.19,-0.000,-0.000,0.020,0.66,0.00,0,0
0.30,-0.000,-0.001,0.031,0.64,0.01,0,0
0.39,-0.001,-0.001,0.067,0.61,0.05,0,0
0.50,-0.001,-0.002,0.101,0.58,0.08,0,0
0.62,-0.001,-0.003,0.162,0.53,0.14,0,0
0.71,-0.002,-0.004,0.226,0.48,0.21,0,0
0.81,-0.002,-0.004,0.304,0.43,0.28,0,0
0.90,-0.002,-0.004,0.383,0.38,0.36,0,1
1.01,-0.002,-0.004,0.430,0.34,0.41,0,1
1.11,-0.002,-0.004,0.498,0.30,0.48,0,1
1.21,-0.001,-0.004,0.567,0.27,0.55,0,1
1.30,-0.001,-0.003,0.622,0.23,0.60,0,1
1.40,-0.001,-0.003,0.680,0.20,0.66,0,1
1.51,-0.001,-0.003,0.711,0.18,0.69,0,1
1.61,-0.001,-0.002,0.762,0.16,0.74,0,1
1.70,-0.001,-0.002,0.788,0.13,0.77,0,1
1.81,-0.001,-0.002,0.825,0.12,0.81,0,1
1.91,-0.000,-0.001,0.847,0.10,0.83,0,1
2.00,-0.000,-0.001,0.875,0.08,0.86,0,1
2.11,-0.000,-0.001,0.898,0.08,0.88,0,1
2.19,-0.000,-0.001,0.912,0.06,0.89,0,1
2.29,-0.000,-0.000,0.928,0.05,0.91,0,1
2.42,-0.000,-0.000,0.943,0.05,0.92,0,1
2.50,0.000,-0.000,0.954,0.04,0.93,0,1
2.59,0.000,0.000,0.961,0.04,0.94,0,1
2.70,0.000,0.000,0.969,0.04,0.95,0,1
2.81,0.000,0.000,0.976,0.05,0.96,0,1
2.90,0.000,0.000,0.981,0.06,0.96,0,1
3.00,0.000,0.000,0.985,0.07,0.97,0,1
3.11,0.000,0.000,0.989,0.08,0.97,0,1
3.21,0.000,0.000,0.992,0.10,0.97,0,1
3.30,0.000,0.000,0.993,0.12,0.97,0,1
3.42,0.000,0.000,0.995,0.15,0.98,0,1
3.52,0.000,0.000,0.997,0.19,0.98,0,1
3.61,0.000,0.000,0.998,0.21,0.98,0,1
3.72,0.000,0.000,0.999,0.25,0.98,0,1
3.82,0.000,0.000,1.000,0.29,0.98,0,1
3.91,0.000,0.000,1.000,0.33,0.98,0,1
4.00,0.000,0.000,1.000,0.37,0.98,0,1
4.10,0.000,0.000,1.001,0.42,0.98,0,0
4.21,0.000,0.000,1.001,0.44,0.98,0,0
4.31,0.000,0.000,1.001,0.44,0.98,0,0
4.40,0.000,0.000,1.001,0.45,0.98,0,0
4.51,0.000,0.000,1.001,0.45,0.98,0,0
4.60,0.000,0.000,1.001,0.46,0.98,0,0
4.70,0.000,0.000,1.001,0.47,0.98,0,0
4.81,0.000,-0.000,1.001,0.47,0.98,0,0
