time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.01,-0.000,-0.001,0.026,1.63,0.00,0,0
0.13,-0.000,-0.001,0.022,1.56,0.00,0,0
0.23,-0.001,-0.003,0.027,1.51,0.01,0,0
0.33,-0.002,-0.003,0.049,1.45,0.03,0,0
0.43,-0.005,-0.001,0.103,1.39,0.09,0,0
0.53,-0.007,0.005,0.173,1.34,0.16,0,0
0.63,-0.009,0.010,0.226,1.29,0.21,0,0
0.73,-0.010,0.020,0.304,1.24,0.29,0,0
0.83,-0.011,0.025,0.358,1.20,0.34,0,0
0.93,-0.011,0.033,0.438,1.17,0.42,0,0
1.04,-0.011,0.036,0.493,1.14,0.48,0,0
1.14,-0.011,0.038,0.552,1.13,0.54,0,0
1.24,-0.010,0.038,0.599,1.12,0.59,0,0
1.34,-0.008,0.036,0.672,1.13,0.66,0,0
1.44,-0.007,0.033,0.712,1.14,0.70,0,0
1.54,-0.006,0.030,0.746,1.16,0.73,0,0
1.64,-0.005,0.026,0.783,1.18,0.77,0,0
1.74,-0.004,0.021,0.827,1.22,0.81,0,0
1.83,-0.004,0.018,0.848,1.25,0.84,0,0
1.94,-0.003,0.016,0.868,1.29,0.86,0,0
2.04,-0.002,0.012,0.897,1.34,0.89,0,0
2.14,-0.001,0.010,0.914,1.39,0.90,0,0
2.23,-0.001,0.008,0.927,1.44,0.92,0,0
2.34,-0.000,0.006,0.942,1.49,0.93,0,0
2.45,0.000,0.004,0.953,1.55,0.94,0,0
2.54,0.001,0.002,0.961,1.60,0.95,0,0
2.65,0.001,0.001,0.967,1.66,0.96,0,0
2.74,0.001,-0.001,0.976,1.71,0.97,0,0
2.84,0.001,-0.002,0.980,1.77,0.97,0,0
2.94,0.001,-0.003,0.985,1.82,0.97,0,0
3.04,0.002,-0.004,0.987,1.87,0.98,0,0
3.14,0.002,-0.005,0.991,1.92,0.98,0,0
3.24,0.002,-0.005,0.993,1.96,0.98,0,0
3.34,0.001,-0.006,0.996,2.00,0.99,0,0
3.47,0.001,-0.006,0.997,2.04,0.99,0,0
3.54,0.001,-0.006,0.998,2.26,0.99,0,0
3.63,0.001,-0.006,0.999,2.38,0.99,0,0
3.75,0.001,-0.006,0.999,2.34,0.99,0,0
3.84,0.001,-0.005,1.000,2.12,0.99,0,0
3.94,0.001,-0.005,1.000,2.03,0.99,0,0
4.04,0.001,-0.005,1.001,1.99,0.99,0,0
4.14,0.001,-0.004,1.001,1.94,0.99,0,0
4.26,0.000,-0.004,1.001,1.89,0.99,0,0
4.33,0.000,-0.004,1.001,1.85,0.99,0,0
4.43,0.000,-0.003,1.001,1.82,0.99,0,0
4.53,0.000,-0.003,1.001,1.75,0.99,0,0
