time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.10,0.000,0.000,0.994,999.00,0.04,0,0
0.20,0.000,0.000,0.997,999.00,0.04,0,0
0.30,0.000,0.000,0.999,999.00,0.04,0,0
0.41,0.000,0.000,1.001,999.00,0.04,0,0
0.50,0.000,0.000,1.002,999.00,0.04,0,0
0.60,0.000,0.000,1.003,999.00,0.05,0,0
0.70,0.000,0.000,1.003,999.00,0.05,0,0
0.80,0.000,0.000,1.004,999.00,0.05,0,0
0.90,0.000,0.000,1.004,999.00,0.05,0,0
1.00,0.000,0.000,1.004,999.00,0.05,0,0
1.11,0.000,0.000,1.004,999.00,0.05,0,0
1.21,0.000,0.000,1.003,999.00,0.05,0,0
1.30,0.000,0.000,1.003,999.00,0.05,0,0
1.40,0.000,0.000,1.003,999.00,0.05,0,0
1.50,0.000,0.000,1.003,999.00,0.05,0,0
1.60,0.000,0.000,1.002,999.00,0.05,0,0
1.70,0.000,0.000,1.002,999.00,0.05,0,0
1.80,0.000,0.000,1.002,999.00,0.05,0,0
1.90,0.000,0.000,1.002,999.00,0.05,0,0
2.00,0.000,0.000,1.001,999.00,0.05,0,0
2.10,0.000,0.000,1.001,999.00,0.05,0,0
2.20,0.000,0.000,1.001,999.00,0.05,0,0
2.30,0.000,0.000,1.001,999.00,0.05,0,0
2.40,0.000,0.000,1.001,999.00,0.05,0,0
2.50,0.000,0.000,1.001,999.00,0.05,0,0
2.60,0.000,0.000,1.001,999.00,0.05,0,0
2.70,0.000,0.000,1.000,999.00,0.05,0,0
2.81,0.000,0.000,1.000,999.00,0.05,0,0
2.91,0.000,0.000,1.000,999.00,0.05,0,0
3.00,0.000,0.000,1.000,999.00,0.05,0,0
3.10,0.000,0.000,1.000,999.00,0.05,0,0
3.20,0.000,0.000,1.000,999.00,0.05,0,0
3.30,0.000,0.000,1.000,999.00,0.05,0,0
3.40,0.000,0.000,1.000,999.00,0.05,0,0
3.50,0.000,0.000,1.000,999.00,0.05,0,0
3.60,0.000,0.000,1.000,999.00,0.05,0,0
3.70,0.000,0.000,1.000,999.00,0.05,0,0
3.80,0.000,0.000,1.000,999.00,0.05,0,0
