time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.07,-0.000,-0.000,0.019,999.00,0.00,0,0
0.17,0.000,-0.000,0.019,999.00,0.00,0,0
0.28,0.000,-0.000,0.019,999.00,0.00,0,0
0.37,-0.000,-0.000,0.019,999.00,0.00,0,0
0.47,0.000,-0.000,0.019,999.00,0.00,0,0
0.57,0.000,-0.000,0.019,999.00,0.00,0,0
0.67,0.001,-0.001,0.019,999.00,0.00,0,0
0.78,0.001,-0.001,0.019,999.00,0.00,0,0
0.87,0.002,-0.001,0.021,999.00,0.00,0,0
0.98,0.003,-0.002,0.050,999.00,0.03,0,0
1.07,0.003,-0.003,0.104,999.00,0.09,0,0
1.17,0.003,-0.004,0.151,999.00,0.13,0,0
1.27,0.003,-0.005,0.230,999.00,0.21,0,0
1.37,0.003,-0.005,0.278,999.00,0.26,0,0
1.47,0.003,-0.005,0.363,999.00,0.35,0,0
1.57,0.003,-0.005,0.436,999.00,0.42,0,0
1.67,0.003,-0.005,0.486,999.00,0.47,0,0
1.77,0.003,-0.005,0.558,999.00,0.54,0,0
1.88,0.003,-0.004,0.605,999.00,0.59,0,0
1.98,0.002,-0.004,0.655,999.00,0.64,0,0
2.07,0.002,-0.003,0.709,999.00,0.69,0,0
2.17,0.002,-0.003,0.744,999.00,0.73,0,0
2.28,0.001,-0.002,0.779,999.00,0.76,0,0
2.38,0.001,-0.002,0.821,999.00,0.80,0,0
2.47,0.001,-0.002,0.845,999.00,0.83,0,0
2.57,0.000,-0.001,0.865,999.00,0.85,0,0
2.67,0.000,-0.001,0.893,999.00,0.88,0,0
2.77,-0.000,-0.001,0.908,999.00,0.89,0,0
2.87,-0.000,-0.001,0.924,999.00,0.91,0,0
2.97,-0.000,-0.000,0.940,999.00,0.92,0,0
3.07,-0.000,-0.000,0.953,999.00,0.94,0,0
3.17,-0.000,0.000,0.962,999.00,0.94,0,0
3.28,-0.001,0.000,0.968,999.00,0.95,0,0
3.38,-0.001,0.000,0.974,999.00,0.96,0,0
3.47,-0.001,0.000,0.979,999.00,0.96,0,0
3.57,-0.001,0.000,0.983,999.00,0.97,0,0
3.67,-0.001,0.001,0.988,999.00,0.97,0,0
3.78,-0.001,0.001,0.991,999.00,0.97,0,0
3.88,-0.000,0.001,0.994,999.00,0.98,0,0
3.98,-0.000,0.001,0.995,999.00,0.98,0,0
4.08,-0.000,0.001,0.997,999.00,0.98,0,0
4.18,-0.000,0.000,0.998,999.00,0.98,0,0
4.27,-0.000,0.000,0.999,999.00,0.98,0,0
4.38,-0.000,0.000,0.999,999.00,0.98,0,0
4.47,-0.000,0.000,1.000,999.00,0.98,0,0
4.57,-0.000,0.000,1.000,999.00,0.98,0,0
4.68,-0.000,0.000,1.001,999.00,0.98,0,0
4.78,-0.000,0.000,1.001,999.00,0.98,0,0
4.88,-0.000,0.000,1.001,999.00,0.98,0,0
4.97,-0.000,0.000,1.001,999.00,0.98,0,0
5.07,0.000,0.000,1.001,999.00,0.98,0,0
5.17,0.000,0.000,1.001,999.00,0.98,0,0
5.27,0.000,0.000,1.001,999.00,0.98,0,0
5.38,0.000,-0.000,1.001,999.00,0.98,0,0
5.47,0.000,-0.000,1.001,999.00,0.98,0,0
5.58,0.000,-0.000,1.001,999.00,0.98,0,0
5.67,0.000,-0.000,1.001,999.00,0.98,0,0
5.78,0.000,-0.000,1.001,999.00,0.98,0,0
5.87,0.000,-0.000,1.000,999.00,0.98,0,0
5.98,0.000,-0.000,1.000,999.00,0.98,0,0
6.07,0.000,-0.000,1.000,999.00,0.98,0,0
6.18,0.000,-0.000,1.000,999.00,0.98,0,0
6.27,0.000,-0.000,1.000,999.00,0.98,0,0
6.37,0.000,-0.000,1.000,999.00,0.98,0,0
6.48,0.000,-0.000,1.000,999.00,0.98,0,0
6.57,0.000,-0.000,1.000,999.00,0.98,0,0
6.68,0.000,-0.000,1.000,999.00,0.98,0,0
6.77,0.000,-0.000,1.000,999.00,0.98,0,0
6.88,0.000,-0.000,1.000,999.00,0.98,0,0
6.97,0.000,-0.000,1.000,999.00,0.98,0,0
7.08,0.000,-0.000,1.000,999.00,0.98,0,0
7.17,0.000,-0.000,1.000,999.00,0.99,0,0
7.28,0.000,-0.000,1.000,999.00,0.99,0,0
7.38,0.000,-0.000,1.000,999.00,0.99,0,0
7.48,0.000,-0.000,1.000,999.00,0.99,0,0
7.57,0.000,-0.000,1.000,999.00,0.99,0,0
7.68,0.000,-0.000,1.000,999.00,0.99,0,0
7.77,0.000,-0.000,1.000,999.00,0.99,0,0
7.87,0.000,-0.000,1.000,999.00,0.99,0,0
7.98,0.000,-0.000,1.000,999.00,0.99,0,0
8.07,0.000,-0.000,1.000,999.00,0.99,0,0
8.17,0.000,-0.000,1.000,999.00,0.99,0,0
8.28,0.000,-0.000,1.000,999.00,0.99,0,0
8.37,0.000,-0.000,1.000,999.00,0.99,0,0
8.47,0.000,-0.000,1.000,999.00,0.99,0,0
8.57,0.000,-0.000,1.000,999.00,0.99,0,0
8.67,0.000,-0.000,1.000,999.00,0.99,0,0
8.78,0.000,-0.000,1.000,999.00,0.99,0,0
8.88,0.000,-0.000,1.000,999.00,0.99,0,0
8.97,0.000,-0.000,1.000,999.00,0.99,0,0
9.07,0.000,-0.000,1.000,999.00,0.99,0,0
9.17,0.000,-0.000,1.000,999.00,0.99,0,0
9.28,0.000,-0.000,1.000,999.00,0.99,0,0
9.37,0.000,-0.000,1.000,999.00,0.99,0,0
9.47,0.000,-0.000,1.000,999.00,0.99,0,0
9.58,0.000,-0.000,1.000,999.00,0.99,0,0
9.67,0.000,-0.000,1.001,999.00,0.99,0,0
9.77,0.000,-0.000,1.001,999.00,0.99,0,0
9.88,0.000,-0.000,1.001,999.00,0.99,0,0
9.97,0.000,-0.000,1.001,999.00,0.99,0,0
10.07,0.000,-0.000,1.001,999.00,0.99,0,0
10.18,0.000,-0.000,1.001,999.00,0.99,0,0
10.28,0.000,-0.000,1.001,999.00,0.99,0,0
10.38,0.000,-0.000,1.001,999.00,0.99,0,0
10.47,0.000,-0.000,1.001,999.00,0.99,0,0
10.57,0.000,-0.000,1.001,999.00,0.99,0,0
10.67,0.000,-0.000,1.001,999.00,0.99,0,0
10.78,0.000,-0.000,1.001,999.00,0.99,0,0
10.88,0.000,-0.000,1.001,999.00,0.99,0,0
10.97,0.000,-0.000,1.001,999.00,0.99,0,0
11.07,-0.002,-0.001,1.003,999.00,0.99,0,0
11.17,-0.014,-0.006,1.005,999.00,1.00,0,0
11.27,-0.051,-0.027,1.010,999.00,1.04,0,0
11.38,-0.103,-0.063,1.015,999.00,1.11,0,0
11.47,-0.176,-0.122,1.022,999.00,1.20,0,0
11.57,-0.227,-0.165,1.028,999.00,1.27,0,0
11.68,-0.284,-0.213,1.036,999.00,1.34,0,0
11.79,-0.375,-0.288,1.047,999.00,1.46,0,0
11.88,0.000,0.000,0.000,999.00,2.66,0,0
11.98,0.000,0.000,0.000,999.00,2.66,0,0
12.07,0.000,0.000,0.000,999.00,2.66,0,0
12.18,0.000,0.000,0.000,999.00,2.66,0,0
12.28,0.000,0.000,0.000,999.00,2.66,0,0
12.37,0.000,0.000,0.000,999.00,2.66,0,0
12.47,0.000,0.000,0.000,999.00,2.66,0,0
12.57,0.000,0.000,0.000,999.00,2.66,0,0
12.67,0.000,0.000,0.000,999.00,2.66,0,0
12.77,0.000,0.000,0.000,999.00,2.66,0,0
12.88,0.000,0.000,0.000,999.00,2.66,0,0
12.98,0.000,0.000,0.000,999.00,2.66,0,0
13.07,0.000,0.000,0.000,999.00,2.66,0,0
13.17,0.000,0.000,0.000,999.00,2.66,0,0
13.27,0.000,0.000,0.000,999.00,2.66,0,0
13.38,0.000,0.000,0.000,999.00,2.66,0,0
13.48,0.000,0.000,0.000,999.00,2.66,0,0
13.57,0.000,0.000,0.000,999.00,2.66,0,0
13.68,0.000,0.000,0.000,999.00,2.66,0,0
13.78,0.000,0.000,0.000,999.00,2.66,0,0
13.87,0.000,0.000,0.000,999.00,2.66,0,0
13.97,0.000,0.000,0.000,999.00,2.66,0,0
14.07,0.000,0.000,0.000,999.00,2.66,0,0
14.17,0.000,0.000,0.000,999.00,2.66,0,0
14.27,0.000,0.000,0.000,999.00,2.66,0,0
14.37,0.000,0.000,0.000,999.00,2.66,0,0
14.48,0.000,0.000,0.000,999.00,2.66,0,0
14.57,0.000,0.000,0.000,999.00,2.66,0,0
14.67,0.000,0.000,0.000,999.00,2.66,0,0
14.77,0.000,0.000,0.000,999.00,2.66,0,0
14.88,0.000,0.000,0.000,999.00,2.66,0,0
14.98,0.000,0.000,0.000,999.00,2.66,0,0
15.07,0.000,0.000,0.000,999.00,2.66,0,0
15.18,0.000,0.000,0.000,999.00,2.66,0,0
15.28,0.000,0.000,0.000,999.00,2.66,0,0
15.37,0.000,0.000,0.000,999.00,2.66,0,0
15.47,0.000,0.000,0.000,999.00,2.66,0,0
15.57,0.000,0.000,0.000,999.00,2.66,0,0
