time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.15,0.000,0.000,0.959,999.00,0.11,0,0
0.20,0.000,0.000,0.972,999.00,0.13,0,0
0.30,0.000,0.000,0.975,999.00,0.13,0,0
0.40,0.000,0.000,0.987,999.00,0.14,0,0
0.50,0.000,0.000,0.991,999.00,0.14,0,0
0.60,0.000,0.000,0.994,999.00,0.15,0,0
0.70,0.000,0.000,0.998,999.00,0.15,0,0
0.80,0.000,0.000,0.999,999.00,0.15,0,0
0.90,0.000,0.000,1.001,999.00,0.16,0,0
1.00,0.000,0.000,1.003,999.00,0.16,0,0
1.10,0.000,0.000,1.003,999.00,0.16,0,0
1.20,0.000,0.000,1.004,999.00,0.16,0,0
1.30,0.000,0.000,1.004,999.00,0.16,0,0
1.40,0.000,0.000,1.004,999.00,0.16,0,0
1.50,0.000,0.000,1.004,999.00,0.16,0,0
1.60,0.000,0.000,1.004,999.00,0.16,0,0
1.70,0.000,0.000,1.003,999.00,0.16,0,0
1.80,0.000,0.000,1.003,999.00,0.16,0,0
1.90,0.000,0.000,1.003,999.00,0.16,0,0
2.00,0.000,0.000,1.003,999.00,0.16,0,0
2.10,0.000,0.000,1.002,999.00,0.16,0,0
2.20,0.000,0.000,1.002,999.00,0.16,0,0
2.30,0.000,0.000,1.002,999.00,0.16,0,0
2.40,0.000,0.000,1.002,999.00,0.16,0,0
2.51,0.000,0.000,1.001,999.00,0.16,0,0
2.60,0.000,0.000,1.001,999.00,0.16,0,0
2.70,0.000,0.000,1.001,999.00,0.16,0,0
2.80,0.000,0.000,1.001,999.00,0.16,0,0
2.90,0.000,0.000,1.001,999.00,0.16,0,0
3.00,0.000,0.000,1.001,999.00,0.16,0,0
3.10,0.000,0.000,1.001,999.00,0.16,0,0
3.20,0.000,0.000,1.000,999.00,0.16,0,0
3.30,0.000,0.000,1.000,999.00,0.16,0,0
3.40,0.000,0.000,1.000,999.00,0.16,0,0
3.50,0.000,0.000,1.000,999.00,0.16,0,0
3.60,0.000,0.000,1.000,999.00,0.16,0,0
3.70,0.000,0.000,1.000,999.00,0.16,0,0
3.80,0.000,0.000,1.000,999.00,0.16,0,0
3.91,0.000,0.000,1.000,999.00,0.16,0,0
4.00,0.000,0.000,1.000,999.00,0.16,0,0
4.10,0.000,0.000,1.000,999.00,0.16,0,0
4.20,0.000,0.000,1.000,999.00,0.16,0,0
4.30,0.000,0.000,1.000,999.00,0.16,0,0
4.40,0.000,0.000,1.000,999.00,0.16,0,0
4.50,-0.000,0.000,1.000,999.00,0.16,0,0
4.61,-0.001,0.000,1.001,999.00,0.16,0,0
4.70,-0.004,0.001,1.003,999.00,0.17,0,0
4.80,-0.021,0.006,1.006,999.00,0.19,0,0
4.90,-0.064,0.017,1.011,999.00,0.23,0,0
5.01,-0.128,0.033,1.017,999.00,0.30,0,0
5.10,-0.200,0.049,1.025,999.00,0.37,0,0
5.20,-0.233,0.054,1.028,999.00,0.40,0,0
5.30,-0.332,0.060,1.037,999.00,0.50,0,0
5.40,-0.425,0.059,1.043,999.00,0.60,0,0
5.51,-0.509,0.057,1.049,999.00,0.68,0,0
5.60,-0.630,0.053,1.056,999.00,0.80,0,0
5.70,-0.779,0.045,1.064,999.00,0.95,0,0
5.80,0.000,0.000,0.000,999.00,2.27,0,0
5.90,0.000,0.000,0.000,999.00,2.27,0,0
6.00,0.000,0.000,0.000,999.00,2.27,0,0
6.10,0.000,0.000,0.000,999.00,2.27,0,0
6.20,0.000,0.000,0.000,999.00,2.27,0,0
6.30,0.000,0.000,0.000,999.00,2.27,0,0
6.40,0.000,0.000,0.000,999.00,2.27,0,0
6.50,0.000,0.000,0.000,999.00,2.27,0,0
6.60,0.000,0.000,0.000,999.00,2.27,0,0
6.70,0.000,0.000,0.000,999.00,2.27,0,0
6.80,0.000,0.000,0.000,999.00,2.27,0,0
6.90,0.000,0.000,0.000,999.00,2.27,0,0
7.00,0.000,0.000,0.000,999.00,2.27,0,0
7.10,0.000,0.000,0.000,999.00,2.27,0,0
7.20,0.000,0.000,0.000,999.00,2.27,0,0
7.30,0.000,0.000,0.000,999.00,2.27,0,0
7.40,0.000,0.000,0.000,999.00,2.27,0,0
7.50,0.000,0.000,0.000,999.00,2.27,0,0
7.60,0.000,0.000,0.000,999.00,2.27,0,0
7.70,0.000,0.000,0.000,999.00,2.27,0,0
7.81,0.000,0.000,0.000,999.00,2.27,0,0
7.90,0.000,0.000,0.000,999.00,2.27,0,0
8.00,0.000,0.000,0.000,999.00,2.27,0,0
8.10,0.000,0.000,0.000,999.00,2.27,0,0
8.21,0.000,0.000,0.000,999.00,2.27,0,0
8.30,0.000,0.000,0.000,999.00,2.27,0,0
8.40,0.000,0.000,0.000,999.00,2.27,0,0
8.50,0.000,0.000,0.000,999.00,2.27,0,0
8.60,0.000,0.000,0.000,999.00,2.27,0,0
8.70,0.000,0.000,0.000,999.00,2.27,0,0
8.80,0.000,0.000,0.000,999.00,2.27,0,0
8.90,0.000,0.000,0.000,999.00,2.27,0,0
9.00,0.000,0.000,0.000,999.00,2.27,0,0
9.10,0.000,0.000,0.000,999.00,2.27,0,0
9.20,0.000,0.000,0.000,999.00,2.27,0,0
9.30,0.000,0.000,0.000,999.00,2.27,0,0
9.40,0.000,0.000,0.000,999.00,2.27,0,0
9.50,0.000,0.000,0.000,999.00,2.27,0,0
9.60,0.000,0.000,0.000,999.00,2.27,0,0
9.70,0.000,0.000,0.000,999.00,2.27,0,0
9.80,0.000,0.000,0.000,999.00,2.27,0,0
9.91,0.000,0.000,0.000,999.00,2.27,0,0
10.00,0.000,0.000,0.000,999.00,2.27,0,0
10.10,0.000,0.000,0.000,999.00,2.27,0,0
10.20,0.000,0.000,0.000,999.00,2.27,0,0
10.30,0.000,0.000,0.000,999.00,2.27,0,0
