time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.03,-0.000,-0.001,0.026,0.72,0.00,0,0
0.13,-0.000,-0.001,0.023,0.72,0.00,0,0
0.25,0.001,0.001,0.027,0.72,0.01,0,0
0.35,0.003,0.005,0.044,0.71,0.03,0,0
0.45,0.008,0.014,0.081,0.67,0.07,0,0
0.55,0.017,0.032,0.142,0.62,0.14,0,0
0.65,0.029,0.054,0.218,0.55,0.22,0,0
0.75,0.036,0.067,0.268,0.50,0.27,0,0
0.85,0.046,0.084,0.344,0.44,0.35,0,0
0.95,0.052,0.095,0.420,0.39,0.42,0,1
1.05,0.055,0.099,0.469,0.35,0.47,0,1
1.15,0.055,0.099,0.541,0.32,0.54,0,1
1.25,0.053,0.095,0.601,0.29,0.60,0,1
1.35,0.049,0.086,0.662,0.28,0.67,0,1
1.45,0.045,0.079,0.697,0.26,0.70,0,1
1.55,0.040,0.068,0.742,0.25,0.75,0,1
1.65,0.034,0.058,0.781,0.24,0.79,0,1
1.75,0.030,0.049,0.815,0.23,0.83,0,1
1.85,0.026,0.043,0.838,0.22,0.85,0,1
1.95,0.022,0.034,0.868,0.21,0.88,0,1
2.05,0.018,0.027,0.893,0.20,0.91,0,1
2.15,0.016,0.023,0.906,0.18,0.92,0,1
2.25,0.012,0.017,0.923,0.17,0.94,0,1
2.35,0.009,0.012,0.939,0.16,0.96,0,1
2.46,0.007,0.008,0.947,0.14,0.96,0,1
2.55,0.004,0.003,0.958,0.13,0.98,0,1
2.65,0.002,-0.001,0.967,0.12,0.99,0,1
2.76,-0.001,-0.005,0.974,0.10,1.00,0,1
2.85,-0.002,-0.007,0.978,0.09,1.00,0,1
2.95,-0.004,-0.010,0.984,0.08,1.01,0,1
3.05,-0.005,-0.011,0.987,0.07,1.01,0,1
3.16,-0.006,-0.013,0.990,0.07,1.01,0,1
3.25,-0.006,-0.014,0.993,0.06,1.02,0,1
3.35,-0.007,-0.014,0.995,0.06,1.02,0,1
3.45,-0.007,-0.014,0.996,0.06,1.02,0,1
3.55,-0.007,-0.013,0.998,0.06,1.02,0,1
3.66,-0.006,-0.013,0.999,0.07,1.02,0,1
3.75,-0.006,-0.012,0.999,0.08,1.02,0,1
3.85,-0.006,-0.011,1.000,0.10,1.03,0,1
3.96,-0.005,-0.010,1.000,0.12,1.03,0,1
4.06,-0.005,-0.009,1.000,0.14,1.03,0,1
4.15,-0.004,-0.008,1.001,0.17,1.03,0,1
