time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.19,0.000,0.000,0.773,999.00,0.36,0,0
0.20,0.000,0.000,0.803,999.00,0.39,0,0
0.30,0.000,0.000,0.857,999.00,0.45,0,0
0.40,0.000,0.000,0.876,999.00,0.47,0,0
0.50,0.000,0.000,0.911,999.00,0.50,0,0
0.60,0.000,0.000,0.931,999.00,0.52,0,0
0.70,0.000,0.000,0.943,999.00,0.53,0,0
0.80,0.000,0.000,0.957,999.00,0.55,0,0
0.90,0.000,0.000,0.970,999.00,0.56,0,0
1.00,0.000,0.000,0.977,999.00,0.57,0,0
1.10,0.000,0.000,0.984,999.00,0.57,0,0
1.20,0.000,0.000,0.990,999.00,0.58,0,0
1.30,0.000,0.000,0.993,999.00,0.58,0,0
1.40,0.000,0.000,0.997,999.00,0.59,0,0
1.50,0.000,0.000,0.998,999.00,0.59,0,0
1.60,0.000,0.000,1.001,999.00,0.59,0,0
1.70,0.000,0.000,1.002,999.00,0.59,0,0
1.80,0.000,0.000,1.003,999.00,0.59,0,0
1.90,0.000,0.000,1.003,999.00,0.59,0,0
2.00,0.000,0.000,1.004,999.00,0.59,0,0
2.10,0.000,0.000,1.004,999.00,0.59,0,0
2.20,0.000,0.000,1.004,999.00,0.59,0,0
2.30,0.000,0.000,1.003,999.00,0.59,0,0
2.40,0.000,0.000,1.003,999.00,0.59,0,0
2.50,0.000,0.000,1.003,999.00,0.59,0,0
2.60,0.000,0.000,1.003,999.00,0.59,0,0
2.70,0.000,0.000,1.003,999.00,0.59,0,0
2.80,0.000,0.000,1.002,999.00,0.59,0,0
2.90,0.000,0.000,1.002,999.00,0.59,0,0
3.00,0.000,0.000,1.002,999.00,0.60,0,0
3.10,0.000,0.000,1.002,999.00,0.60,0,0
3.20,0.000,0.000,1.001,999.00,0.60,0,0
3.30,0.000,0.000,1.001,999.00,0.60,0,0
3.40,0.000,0.000,1.001,999.00,0.60,0,0
3.50,0.000,0.000,1.001,999.00,0.60,0,0
3.60,0.000,0.000,1.001,999.00,0.60,0,0
3.70,0.000,0.000,1.001,999.00,0.60,0,0
3.80,0.000,0.000,1.001,999.00,0.60,0,0
3.90,0.000,0.000,1.000,999.00,0.60,0,0
4.00,0.000,0.000,1.000,999.00,0.60,0,0
4.10,0.000,0.000,1.000,999.00,0.60,0,0
4.20,0.000,0.000,1.000,999.00,0.60,0,0
4.30,0.000,0.000,1.000,999.00,0.60,0,0
4.40,0.000,0.000,1.000,999.00,0.60,0,0
4.50,0.000,0.000,1.000,999.00,0.60,0,0
4.60,0.000,0.000,1.000,999.00,0.60,0,0
4.70,0.000,0.000,1.000,999.00,0.60,0,0
4.80,0.000,0.000,1.000,999.00,0.60,0,0
4.90,0.000,0.000,1.000,999.00,0.60,0,0
5.00,0.000,0.000,1.000,999.00,0.60,0,0
5.10,0.000,0.000,1.000,999.00,0.60,0,0
5.20,0.000,0.000,1.000,999.00,0.60,0,0
5.30,0.000,0.000,1.000,999.00,0.60,0,0
5.40,0.000,0.000,1.000,999.00,0.60,0,0
5.50,0.000,0.000,1.000,999.00,0.60,0,0
5.60,0.000,0.000,1.000,999.00,0.60,0,0
5.70,0.000,0.000,1.000,999.00,0.60,0,0
5.80,0.000,0.000,1.000,999.00,0.60,0,0
5.90,0.000,0.000,1.000,999.00,0.60,0,0
6.00,0.000,0.000,1.000,999.00,0.60,0,0
6.10,0.000,0.000,1.000,999.00,0.60,0,0
6.20,0.000,0.000,1.000,999.00,0.60,0,0
6.30,0.000,0.000,1.000,999.00,0.60,0,0
6.40,0.000,0.000,1.000,999.00,0.60,0,0
6.50,0.000,0.000,1.000,999.00,0.60,0,0
6.60,0.000,0.000,1.000,999.00,0.60,0,0
6.70,0.000,0.000,1.000,999.00,0.60,0,0
6.80,0.000,0.000,1.000,999.00,0.60,0,0
6.90,0.000,0.000,1.000,999.00,0.60,0,0
7.00,0.000,0.000,1.000,999.00,0.60,0,0
7.10,0.000,0.000,1.000,999.00,0.60,0,0
7.20,0.000,0.000,1.000,999.00,0.60,0,0
7.30,0.000,0.000,1.000,999.00,0.60,0,0
7.40,0.000,0.000,1.000,999.00,0.60,0,0
7.50,0.000,0.000,1.000,999.00,0.60,0,0
7.60,0.000,0.000,1.000,999.00,0.60,0,0
7.70,0.000,0.000,1.000,999.00,0.60,0,0
7.80,0.000,0.000,1.000,999.00,0.60,0,0
