time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.08,0.000,-0.000,0.019,0.58,0.00,0,0
0.20,0.000,0.000,0.019,0.56,0.00,0,0
0.30,0.000,-0.000,0.026,0.54,0.01,0,0
0.42,0.000,-0.001,0.058,0.50,0.04,0,0
0.50,-0.000,-0.001,0.109,0.46,0.09,0,0
0.60,-0.001,-0.002,0.171,0.40,0.15,0,0
0.70,-0.001,-0.002,0.239,0.35,0.22,0,1
0.80,-0.001,-0.003,0.287,0.30,0.27,0,1
0.90,-0.001,-0.003,0.358,0.25,0.34,0,1
1.02,-0.001,-0.003,0.427,0.20,0.41,0,1
1.11,-0.001,-0.003,0.495,0.16,0.48,0,1
1.20,-0.001,-0.002,0.566,0.12,0.55,0,1
1.30,-0.001,-0.002,0.605,0.10,0.59,0,1
1.40,-0.001,-0.002,0.663,0.07,0.64,0,1
1.53,-0.001,-0.002,0.715,0.05,0.70,0,1
1.60,-0.001,-0.001,0.746,0.03,0.73,0,1
1.70,-0.001,-0.001,0.786,0.02,0.77,0,1
1.81,-0.000,-0.001,0.821,0.02,0.80,0,1
1.91,-0.000,-0.001,0.843,0.02,0.82,0,1
2.00,-0.000,-0.001,0.870,0.02,0.85,0,1
2.10,-0.000,-0.000,0.896,0.02,0.88,0,1
2.21,-0.000,-0.000,0.910,0.03,0.89,0,1
2.31,-0.000,-0.000,0.925,0.05,0.91,0,1
2.41,-0.000,-0.000,0.940,0.06,0.92,0,1
2.51,-0.000,-0.000,0.952,0.08,0.93,0,1
2.60,0.000,0.000,0.960,0.10,0.94,0,1
2.70,0.000,0.000,0.969,0.13,0.95,0,1
2.80,0.000,0.000,0.976,0.16,0.96,0,1
2.90,0.000,0.000,0.980,0.19,0.96,0,1
3.00,0.000,0.000,0.985,0.23,0.97,0,1
3.10,0.000,0.000,0.989,0.27,0.97,0,1
3.21,0.000,0.000,0.991,0.31,0.97,0,1
3.31,0.000,0.000,0.993,0.35,0.97,0,1
3.40,0.000,0.000,0.995,0.39,0.98,0,1
3.50,0.000,0.000,0.997,0.43,0.98,0,0
3.60,0.000,0.000,0.998,0.44,0.98,0,0
3.70,0.000,0.000,0.999,0.44,0.98,0,0
3.80,0.000,0.000,0.999,0.45,0.98,0,0
3.91,0.000,0.000,1.000,0.45,0.98,0,0
4.01,0.000,0.000,1.000,0.46,0.98,0,0
4.11,0.000,0.000,1.001,0.47,0.98,0,0
4.20,0.000,0.000,1.001,0.48,0.98,0,0
4.30,0.000,0.000,1.001,0.48,0.98,0,0
4.41,0.000,0.000,1.001,0.49,0.98,0,0
4.50,0.000,0.000,1.001,0.50,0.98,0,0
4.60,0.000,0.000,1.001,0.51,0.98,0,0
4.70,0.000,-0.000,1.001,0.52,0.98,0,0
4.80,0.000,-0.000,1.001,0.53,0.98,0,0
4.90,0.000,-0.000,1.001,0.54,0.98,0,0
5.01,0.000,-0.000,1.001,0.55,0.98,0,0
5.10,0.000,-0.000,1.001,0.57,0.98,0,0
5.20,-0.000,-0.000,1.001,0.58,0.98,0,0
5.29,-0.000,-0.000,1.000,0.59,0.98,0,0
5.40,-0.000,-0.000,1.000,0.60,0.98,0,0
5.50,-0.000,-0.000,1.000,0.62,0.98,0,0
5.60,-0.000,-0.000,1.000,0.63,0.98,0,0
5.70,-0.000,-0.000,1.000,0.65,0.98,0,0
5.80,-0.000,-0.000,1.000,0.67,0.98,0,0
5.89,-0.000,-0.000,1.000,0.68,0.98,0,0
