time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.01,-0.000,-0.001,0.026,9.75,0.00,0,0
0.11,0.000,0.000,0.022,9.75,0.01,0,0
0.21,0.000,0.001,0.023,9.74,0.01,0,0
0.32,0.000,0.004,0.036,9.74,0.02,0,0
0.42,-0.000,0.010,0.073,9.73,0.06,0,0
0.52,-0.001,0.015,0.108,9.72,0.10,0,0
0.62,-0.001,0.022,0.165,9.72,0.15,0,0
0.72,-0.002,0.027,0.221,9.71,0.21,0,0
0.82,-0.003,0.032,0.284,9.70,0.27,0,0
0.92,-0.003,0.035,0.352,9.69,0.34,0,0
1.05,-0.003,0.036,0.422,9.68,0.41,0,0
1.15,-0.004,0.035,0.514,9.67,0.50,0,0
1.25,-0.003,0.032,0.577,9.66,0.57,0,0
1.35,-0.003,0.030,0.624,9.65,0.61,0,0
1.45,-0.003,0.027,0.667,9.63,0.66,0,0
1.55,-0.002,0.024,0.702,9.62,0.69,0,0
1.65,-0.002,0.020,0.753,9.61,0.74,0,0
1.75,-0.001,0.016,0.792,9.59,0.78,0,0
1.85,-0.001,0.014,0.814,9.57,0.80,0,0
1.95,-0.001,0.012,0.843,9.56,0.83,0,0
2.05,-0.001,0.010,0.865,9.54,0.86,0,0
2.15,-0.000,0.007,0.896,9.52,0.89,0,0
2.25,-0.000,0.005,0.913,9.50,0.90,0,0
2.35,0.000,0.003,0.927,9.48,0.92,0,0
2.45,0.000,0.001,0.942,9.45,0.93,0,0
2.51,0.000,-0.000,0.953,9.44,0.94,0,0
2.65,0.000,-0.002,0.962,9.41,0.95,0,0
2.75,0.000,-0.002,0.967,9.38,0.96,0,0
2.85,0.000,-0.003,0.974,9.36,0.96,0,0
2.94,0.000,-0.004,0.978,9.34,0.97,0,0
3.05,0.000,-0.005,0.986,9.31,0.98,0,0
3.15,0.000,-0.005,0.988,9.27,0.98,0,0
3.25,0.000,-0.006,0.991,9.25,0.98,0,0
3.35,0.000,-0.006,0.993,9.22,0.98,0,0
3.46,0.000,-0.006,0.996,9.19,0.99,0,0
3.55,0.000,-0.006,0.997,9.16,0.99,0,0
3.65,0.000,-0.005,0.998,9.13,0.99,0,0
3.73,0.000,-0.005,0.999,9.10,0.99,0,0
3.85,0.000,-0.005,0.999,9.06,0.99,0,0
3.95,0.000,-0.004,1.000,9.04,0.99,0,0
4.05,0.000,-0.004,1.000,9.00,0.99,0,0
4.15,0.000,-0.004,1.001,8.97,0.99,0,0
4.25,0.000,-0.003,1.001,8.93,0.99,0,0
4.36,0.000,-0.003,1.001,8.89,0.99,0,0
4.45,0.000,-0.003,1.001,8.85,0.99,0,0
4.53,0.000,-0.002,1.001,8.82,0.99,0,0
4.65,-0.000,-0.002,1.001,8.79,0.99,0,0
4.75,-0.000,-0.002,1.001,8.75,0.99,0,0
4.85,-0.000,-0.001,1.001,8.71,0.99,0,0
4.95,-0.000,-0.001,1.001,8.68,0.99,0,0
5.05,-0.000,-0.001,1.001,8.63,0.99,0,0
5.15,-0.000,-0.001,1.001,8.60,0.99,0,0
5.22,-0.000,-0.001,1.001,8.56,0.99,0,0
