time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.03,0.000,0.000,-1.132,999.00,0.00,0,0
0.13,0.000,0.000,-1.685,999.00,0.55,0,0
0.23,0.000,0.000,-2.339,999.00,1.21,0,0
0.33,0.000,0.000,-3.095,999.00,1.96,0,0
0.43,0.000,0.000,-3.953,999.00,2.82,0,0
0.53,0.000,0.000,-4.913,999.00,3.78,0,0
0.63,0.000,0.000,-5.975,999.00,4.84,0,0
0.73,0.000,0.000,-7.139,999.00,6.01,0,0
0.83,0.000,0.000,-8.405,999.00,7.27,0,0
0.93,0.000,0.000,-9.773,999.00,8.64,0,0
1.03,0.000,0.000,-11.243,999.00,10.11,0,0
1.13,0.000,0.000,-12.815,999.00,11.68,0,0
1.23,0.000,0.000,-14.489,999.00,13.36,0,0
1.33,0.000,0.000,-16.265,999.00,15.13,0,0
1.43,0.000,0.000,-18.143,999.00,17.01,0,0
1.53,0.000,0.000,-19.451,999.00,18.32,0,0
1.63,0.000,0.000,-21.499,999.00,20.37,0,0
1.73,0.000,0.000,-23.627,999.00,22.49,0,0
1.83,0.000,0.000,-25.294,999.00,24.16,0,0
1.93,0.000,0.000,-27.948,999.00,26.82,0,0
2.03,0.000,0.000,-30.709,999.00,29.58,0,0
2.13,0.000,0.000,-32.656,999.00,31.52,0,0
2.23,0.000,0.000,-35.608,999.00,34.48,0,0
2.33,0.000,0.000,-38.687,999.00,37.55,0,0
2.43,0.000,0.000,-40.811,999.00,39.68,0,0
2.53,0.000,0.000,-44.103,999.00,42.97,0,0
2.63,0.000,0.000,-46.368,999.00,45.24,0,0
2.73,0.000,0.000,-49.872,999.00,48.74,0,0
2.83,0.000,0.000,-53.504,999.00,52.37,0,0
2.93,0.000,0.000,-55.996,999.00,54.86,0,0
3.03,0.000,0.000,-59.839,999.00,58.71,0,0
3.13,0.000,0.000,-63.810,999.00,62.68,0,0
3.23,0.000,0.000,-66.529,999.00,65.40,0,0
3.33,0.000,0.000,-70.712,999.00,69.58,0,0
3.43,0.000,0.000,-73.572,999.00,72.44,0,0
3.53,0.000,0.000,-77.967,999.00,76.83,0,0
3.63,0.000,0.000,-82.490,999.00,81.36,0,0
3.73,0.000,0.000,-85.576,999.00,84.44,0,0
3.83,0.000,0.000,-90.311,999.00,89.18,0,0
