time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.09,-0.000,-0.000,0.022,1.88,0.00,0,0
0.19,0.000,0.000,0.021,1.91,0.00,0,0
0.31,-0.000,-0.001,0.022,1.93,0.01,0,0
0.41,-0.002,-0.003,0.037,1.96,0.02,0,0
0.51,-0.004,-0.008,0.069,1.98,0.06,0,0
0.62,-0.007,-0.015,0.111,2.01,0.10,0,0
0.72,-0.010,-0.024,0.166,2.04,0.15,0,0
0.82,-0.014,-0.035,0.251,2.07,0.24,0,0
0.94,-0.016,-0.042,0.313,2.11,0.30,0,0
1.02,-0.018,-0.047,0.384,2.16,0.37,0,0
1.11,-0.018,-0.050,0.440,2.20,0.43,0,0
1.22,-0.018,-0.050,0.505,2.26,0.50,0,0
1.32,-0.017,-0.047,0.584,2.32,0.57,0,0
1.42,-0.016,-0.043,0.635,2.38,0.63,0,0
1.51,-0.014,-0.039,0.682,2.44,0.67,0,0
1.61,-0.013,-0.035,0.719,2.50,0.71,0,0
1.72,-0.011,-0.030,0.760,2.56,0.75,0,0
1.81,-0.010,-0.026,0.795,2.63,0.79,0,0
1.92,-0.009,-0.022,0.823,2.69,0.81,0,0
2.01,-0.007,-0.018,0.853,2.75,0.85,0,0
2.11,-0.006,-0.015,0.880,2.82,0.87,0,0
2.21,-0.005,-0.012,0.899,2.87,0.89,0,0
2.32,-0.004,-0.010,0.914,2.94,0.91,0,0
2.42,-0.003,-0.007,0.934,3.00,0.93,0,0
2.51,-0.003,-0.006,0.940,3.06,0.93,0,0
2.61,-0.001,-0.003,0.954,3.12,0.95,0,0
2.71,-0.001,-0.001,0.962,3.18,0.96,0,0
2.81,0.000,0.001,0.972,3.24,0.97,0,0
2.91,0.001,0.003,0.977,3.30,0.97,0,0
3.01,0.001,0.004,0.981,3.36,0.98,0,0
3.12,0.002,0.005,0.986,3.42,0.98,0,0
3.22,0.002,0.005,0.989,3.48,0.98,0,0
3.31,0.002,0.005,0.992,3.53,0.99,0,0
3.41,0.002,0.006,0.994,3.59,0.99,0,0
3.51,0.002,0.006,0.996,3.65,0.99,0,0
3.61,0.002,0.005,0.997,3.70,0.99,0,0
3.72,0.002,0.005,0.998,3.75,0.99,0,0
3.81,0.002,0.005,0.999,3.81,0.99,0,0
3.91,0.002,0.004,1.000,3.86,0.99,0,0
4.02,0.002,0.004,1.000,3.91,1.00,0,0
