time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.07,-0.000,-0.001,0.026,0.72,0.00,0,0
0.17,0.000,0.000,0.021,0.73,0.01,0,0
0.28,0.000,0.001,0.025,0.72,0.01,0,0
0.39,0.002,0.005,0.045,0.72,0.03,0,0
0.49,0.007,0.015,0.088,0.68,0.08,0,0
0.59,0.013,0.029,0.149,0.63,0.14,0,0
0.69,0.018,0.040,0.198,0.59,0.19,0,0
0.79,0.024,0.054,0.268,0.53,0.26,0,0
0.89,0.029,0.065,0.340,0.48,0.34,0,0
0.99,0.033,0.072,0.413,0.44,0.41,0,0
1.09,0.034,0.075,0.483,0.40,0.48,0,0
1.19,0.034,0.073,0.546,0.37,0.54,0,1
1.29,0.033,0.070,0.588,0.35,0.59,0,1
1.39,0.031,0.065,0.641,0.33,0.64,0,1
1.49,0.027,0.057,0.694,0.32,0.69,0,1
1.59,0.024,0.049,0.740,0.30,0.74,0,1
1.69,0.022,0.044,0.768,0.29,0.77,0,1
1.79,0.019,0.036,0.807,0.28,0.81,0,1
1.89,0.016,0.031,0.836,0.26,0.84,0,1
1.99,0.013,0.025,0.866,0.25,0.87,0,1
2.10,0.012,0.021,0.882,0.23,0.88,0,1
2.19,0.010,0.016,0.905,0.22,0.91,0,1
2.29,0.008,0.012,0.922,0.20,0.93,0,1
2.39,0.006,0.008,0.937,0.19,0.94,0,1
2.49,0.004,0.005,0.946,0.17,0.95,0,1
2.59,0.003,0.002,0.957,0.16,0.96,0,1
2.69,0.001,-0.001,0.964,0.14,0.97,0,1
2.80,-0.000,-0.004,0.972,0.12,0.98,0,1
2.89,-0.002,-0.006,0.979,0.11,0.99,0,1
2.99,-0.002,-0.008,0.982,0.10,0.99,0,1
3.09,-0.003,-0.009,0.987,0.08,0.99,0,1
3.19,-0.004,-0.010,0.990,0.07,1.00,0,1
3.29,-0.004,-0.010,0.993,0.07,1.00,0,1
3.39,-0.004,-0.011,0.995,0.06,1.00,0,1
3.49,-0.004,-0.011,0.996,0.06,1.00,0,1
3.59,-0.004,-0.010,0.997,0.06,1.01,0,1
3.69,-0.004,-0.010,0.998,0.06,1.01,0,1
3.79,-0.004,-0.009,0.999,0.07,1.01,0,1
3.90,-0.004,-0.009,1.000,0.08,1.01,0,1
3.99,-0.003,-0.008,1.000,0.09,1.01,0,1
4.09,-0.003,-0.007,1.000,0.11,1.01,0,1
4.19,-0.003,-0.006,1.001,0.14,1.01,0,1
4.29,-0.002,-0.006,1.001,0.16,1.01,0,1
4.39,-0.002,-0.005,1.001,0.19,1.01,0,1
4.49,-0.002,-0.004,1.001,0.22,1.01,0,1
4.59,-0.001,-0.004,1.001,0.26,1.01,0,1
4.69,-0.001,-0.003,1.001,0.30,1.02,0,1
4.79,-0.001,-0.002,1.001,0.34,1.02,0,1
4.89,-0.001,-0.002,1.001,0.39,1.02,0,1
4.99,-0.000,-0.001,1.001,0.43,1.02,0,0
5.09,-0.000,-0.001,1.001,0.44,1.02,0,0
5.19,0.000,-0.001,1.001,0.44,1.02,0,0
5.27,0.000,-0.001,1.000,0.45,1.02,0,0
5.38,0.000,-0.000,1.000,0.45,1.02,0,0
5.47,0.000,-0.000,1.000,0.46,1.02,0,0
5.58,0.000,-0.000,1.000,0.47,1.02,0,0
5.67,0.000,0.000,1.000,0.47,1.02,0,0
5.77,0.000,0.000,1.000,0.48,1.02,0,0
5.87,0.000,0.000,1.000,0.49,1.02,0,0
5.97,0.000,0.000,1.000,0.50,1.02,0,0
6.07,0.000,-0.000,1.000,0.51,1.02,0,0
6.17,0.000,-0.000,1.000,0.52,1.02,0,0
6.28,0.000,-0.000,1.000,0.53,1.02,0,0
6.37,0.000,-0.000,1.000,0.54,1.02,0,0
6.48,0.000,-0.000,1.000,0.55,1.02,0,0
6.57,0.000,-0.000,1.000,0.56,1.02,0,0
6.67,0.000,-0.001,1.000,0.57,1.02,0,0
6.77,0.000,-0.001,1.000,0.59,1.02,0,0
6.87,0.000,-0.001,1.000,0.60,1.02,0,0
6.98,0.000,-0.001,1.000,0.61,1.02,0,0
7.07,0.000,-0.001,1.000,0.63,1.02,0,0
7.17,0.000,-0.001,1.000,0.64,1.02,0,0
7.27,0.000,-0.001,1.000,0.66,1.02,0,0
7.37,0.000,-0.001,1.000,0.68,1.02,0,0
7.47,-0.000,-0.001,1.000,0.69,1.02,0,0
7.57,-0.000,-0.001,1.000,0.71,1.02,0,0
7.67,-0.000,-0.001,1.000,0.73,1.02,0,0
7.77,-0.000,-0.001,1.000,0.75,1.02,0,0
7.88,-0.000,-0.001,1.000,0.77,1.02,0,0
7.97,-0.000,-0.001,1.000,0.79,1.02,0,0
8.08,-0.000,-0.001,1.000,0.81,1.02,0,0
8.18,-0.000,-0.001,1.000,0.83,1.02,0,0
8.28,-0.000,-0.001,1.000,0.85,1.02,0,0
8.38,-0.000,-0.001,1.000,0.87,1.02,0,0
8.47,-0.000,-0.001,1.000,0.89,1.02,0,0
8.57,-0.000,-0.001,1.000,0.91,1.02,0,0
8.67,-0.000,-0.001,1.000,0.94,1.02,0,0
8.78,-0.000,-0.001,1.000,0.96,1.02,0,0
8.87,-0.000,-0.001,1.000,0.98,1.02,0,0
8.97,-0.000,-0.001,1.000,1.01,1.02,0,0
9.07,-0.000,-0.001,1.000,1.03,1.02,0,0
9.17,-0.000,-0.001,1.000,1.06,1.02,0,0
9.27,-0.000,-0.001,1.000,1.08,1.02,0,0
9.37,-0.000,-0.001,1.000,1.11,1.02,0,0
9.47,-0.000,-0.001,1.000,1.14,1.02,0,0
9.57,-0.000,-0.001,1.000,1.16,1.02,0,0
9.67,-0.000,-0.001,1.000,1.19,1.02,0,0
9.78,-0.000,-0.001,1.000,1.22,1.02,0,0
9.87,-0.000,-0.001,1.000,1.25,1.02,0,0
9.97,-0.000,-0.001,1.000,1.28,1.02,0,0
10.07,-0.000,-0.001,1.000,1.31,1.02,0,0
10.17,-0.000,-0.001,1.000,1.34,1.02,0,0
10.28,-0.000,-0.001,1.000,1.37,1.02,0,0
10.37,-0.000,-0.001,1.000,1.40,1.02,0,0
10.47,-0.000,-0.001,1.000,1.43,1.02,0,0
10.57,-0.000,-0.001,1.000,1.46,1.02,0,0
10.67,-0.000,-0.001,1.000,1.49,1.02,0,0
10.77,-0.000,-0.001,1.000,1.52,1.02,0,0
10.88,-0.000,-0.001,1.000,1.55,1.02,0,0
10.97,-0.000,-0.001,1.000,1.55,1.02,0,0
11.07,-0.000,-0.001,1.000,1.55,1.02,0,0
11.17,-0.000,-0.001,1.000,1.54,1.02,0,0
11.28,-0.000,-0.001,1.000,1.48,1.02,0,0
