time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.09,-0.000,-0.000,0.019,3.13,0.00,0,0
0.29,0.000,-0.000,0.020,3.11,0.00,0,0
0.32,0.001,-0.001,0.020,3.10,0.00,0,0
0.42,0.001,-0.001,0.024,3.10,0.00,0,0
0.53,0.002,-0.001,0.053,3.08,0.03,0,0
0.62,0.002,-0.000,0.097,3.05,0.08,0,0
0.72,0.003,0.000,0.158,3.03,0.14,0,0
0.83,0.003,0.001,0.214,3.00,0.20,0,0
0.94,0.003,0.002,0.292,2.97,0.27,0,0
1.04,0.003,0.003,0.380,2.93,0.36,0,0
1.12,0.003,0.003,0.441,2.91,0.42,0,0
1.24,0.002,0.004,0.500,2.88,0.48,0,0
1.32,0.002,0.003,0.568,2.85,0.55,0,0
1.44,0.002,0.003,0.608,2.82,0.59,0,0
1.54,0.002,0.003,0.664,2.79,0.64,0,0
1.63,0.002,0.003,0.708,2.77,0.69,0,0
1.73,0.001,0.002,0.762,2.74,0.74,0,0
1.83,0.001,0.002,0.787,2.71,0.77,0,0
1.93,0.001,0.001,0.830,2.69,0.81,0,0
2.02,0.001,0.001,0.853,2.66,0.83,0,0
2.16,0.001,0.001,0.874,2.64,0.85,0,0
2.23,0.001,0.001,0.896,2.61,0.88,0,0
2.33,0.000,0.001,0.915,2.57,0.90,0,0
2.43,0.000,0.001,0.926,2.54,0.91,0,0
2.54,0.000,0.000,0.943,2.51,0.92,0,0
2.62,0.000,0.000,0.949,2.49,0.93,0,0
2.72,-0.000,0.000,0.963,2.45,0.94,0,0
2.82,-0.000,-0.000,0.970,2.43,0.95,0,0
2.92,-0.000,-0.000,0.975,2.40,0.96,0,0
3.03,-0.000,-0.000,0.981,2.36,0.96,0,0
3.13,-0.000,-0.000,0.986,2.33,0.97,0,0
3.23,-0.000,-0.000,0.989,2.30,0.97,0,0
3.33,-0.000,-0.000,0.992,2.26,0.97,0,0
3.43,-0.000,-0.000,0.994,2.23,0.98,0,0
3.52,-0.000,-0.000,0.995,2.19,0.98,0,0
3.62,-0.000,-0.000,0.996,2.17,0.98,0,0
3.72,-0.000,-0.000,0.998,2.13,0.98,0,0
3.83,-0.000,-0.000,0.999,2.10,0.98,0,0
3.94,-0.000,-0.000,1.000,2.06,0.98,0,0
4.03,-0.000,-0.000,1.000,2.03,0.98,0,0
4.14,-0.000,-0.000,1.000,2.00,0.98,0,0
4.22,-0.000,-0.000,1.001,1.96,0.98,0,0
4.35,-0.000,-0.000,1.001,1.94,0.98,0,0
4.46,-0.000,-0.000,1.001,1.90,0.98,0,0
4.54,-0.000,-0.000,1.001,1.88,0.98,0,0
4.63,-0.000,-0.000,1.001,1.84,0.98,0,0
4.73,-0.000,-0.000,1.001,1.81,0.98,0,0
4.84,-0.000,-0.000,1.001,1.78,0.98,0,0
4.93,-0.000,-0.000,1.001,1.75,0.98,0,0
5.03,-0.000,-0.000,1.001,1.72,0.98,0,0
5.13,-0.000,-0.000,1.001,1.70,0.98,0,0
5.23,0.000,-0.000,1.001,1.67,0.98,0,0
5.32,0.000,-0.000,1.000,1.65,0.98,0,0
5.39,0.000,-0.000,1.000,1.63,0.98,0,0
5.50,0.000,-0.000,1.000,1.61,0.98,0,0
5.61,0.000,-0.000,1.000,1.59,0.98,0,0
5.71,0.000,-0.000,1.000,1.57,0.98,0,0
5.80,0.000,-0.000,1.000,1.55,0.98,0,0
5.89,0.000,-0.000,1.000,1.53,0.98,0,0
6.01,0.000,-0.000,1.000,1.51,0.98,0,0
6.10,0.000,-0.000,1.000,1.50,0.98,0,0
6.19,0.000,-0.000,1.000,1.49,0.98,0,0
6.30,0.000,-0.000,1.000,1.47,0.98,0,0
6.39,0.000,-0.000,1.000,1.47,0.98,0,0
6.51,0.000,-0.000,1.000,1.46,0.98,0,0
6.63,0.000,-0.000,1.000,1.45,0.98,0,0
6.70,0.000,-0.000,1.000,1.44,0.98,0,0
6.80,0.000,-0.000,1.000,1.44,0.98,0,0
6.90,0.000,-0.000,1.000,1.44,0.98,0,0
7.01,-0.000,-0.000,1.000,1.43,0.98,0,0
7.11,-0.000,-0.000,1.000,1.44,0.98,0,0
7.22,-0.000,-0.000,1.000,1.44,0.98,0,0
7.31,-0.000,-0.000,1.000,1.44,0.98,0,0
7.40,-0.000,-0.000,1.000,1.45,0.98,0,0
7.51,-0.000,-0.000,1.000,1.45,0.98,0,0
7.63,-0.000,-0.000,1.000,1.46,0.98,0,0
7.72,-0.000,-0.000,1.000,1.47,0.98,0,0
7.81,-0.000,-0.000,1.000,1.48,0.98,0,0
7.90,-0.000,-0.000,1.000,1.50,0.98,0,0
8.00,-0.000,-0.000,1.000,1.51,0.98,0,0
8.12,-0.000,-0.000,1.000,1.52,0.98,0,0
8.20,-0.000,-0.000,1.000,1.54,0.98,0,0
8.30,-0.000,-0.000,1.000,1.56,0.98,0,0
8.40,-0.000,-0.000,1.000,1.57,0.98,0,0
8.53,-0.000,-0.000,1.000,1.60,0.98,0,0
