time,uav_x,uav_y,uav_z,dist_min,path_length,infeasible_flag,collision_flag
0.06,0.000,0.000,-1.428,999.00,0.18,0,0
0.16,0.000,0.000,-2.038,999.00,0.79,0,0
0.27,0.000,0.000,-2.749,999.00,1.50,0,0
0.36,0.000,0.000,-3.562,999.00,2.31,0,0
0.47,0.000,0.000,-4.477,999.00,3.23,0,0
0.56,0.000,0.000,-5.494,999.00,4.25,0,0
0.66,0.000,0.000,-6.613,999.00,5.37,0,0
0.77,0.000,0.000,-7.834,999.00,6.59,0,0
0.87,0.000,0.000,-9.157,999.00,7.91,0,0
0.97,0.000,0.000,-10.582,999.00,9.33,0,0
1.07,0.000,0.000,-12.109,999.00,10.86,0,0
1.17,0.000,0.000,-13.738,999.00,12.49,0,0
1.27,0.000,0.000,-15.469,999.00,14.22,0,0
1.37,0.000,0.000,-17.302,999.00,16.05,0,0
1.46,0.000,0.000,-19.236,999.00,17.99,0,0
1.56,0.000,0.000,-21.273,999.00,20.02,0,0
1.67,0.000,0.000,-23.412,999.00,22.16,0,0
1.77,0.000,0.000,-24.894,999.00,23.65,0,0
1.87,0.000,0.000,-27.203,999.00,25.95,0,0
1.97,0.000,0.000,-29.613,999.00,28.37,0,0
2.07,0.000,0.000,-32.126,999.00,30.88,0,0
2.17,0.000,0.000,-34.740,999.00,33.49,0,0
2.27,0.000,0.000,-37.457,999.00,36.21,0,0
2.37,0.000,0.000,-40.275,999.00,39.03,0,0
2.47,0.000,0.000,-43.195,999.00,41.95,0,0
2.57,0.000,0.000,-46.217,999.00,44.97,0,0
2.67,0.000,0.000,-49.342,999.00,48.09,0,0
2.77,0.000,0.000,-52.568,999.00,51.32,0,0
2.87,0.000,0.000,-55.896,999.00,54.65,0,0
2.96,0.000,0.000,-59.360,999.00,58.11,0,0
3.06,0.000,0.000,-62.893,999.00,61.65,0,0
3.17,0.000,0.000,-66.529,999.00,65.28,0,0
3.27,0.000,0.000,-70.266,999.00,69.02,0,0
3.37,0.000,0.000,-72.813,999.00,71.57,0,0
3.47,0.000,0.000,-76.720,999.00,75.47,0,0
3.57,0.000,0.000,-80.729,999.00,79.48,0,0
3.67,0.000,0.000,-84.840,999.00,83.59,0,0
3.77,0.000,0.000,-89.053,999.00,87.81,0,0
3.87,0.000,0.000,-93.368,999.00,92.12,0,0
3.96,0.000,0.000,-97.785,999.00,96.54,0,0
4.07,0.000,0.000,-102.303,999.00,101.06,0,0
4.17,0.000,0.000,-106.924,999.00,105.68,0,0
4.26,0.000,0.000,-111.646,999.00,110.40,0,0
4.37,0.000,0.000,-116.471,999.00,115.22,0,0
4.47,0.000,0.000,-121.398,999.00,120.15,0,0
4.57,0.000,0.000,-126.426,999.00,125.18,0,0
4.67,0.000,0.000,-131.556,999.00,130.31,0,0
4.76,0.000,0.000,-136.789,999.00,135.54,0,0
4.87,0.000,0.000,-142.123,999.00,140.88,0,0
4.96,0.000,0.000,-147.560,999.00,146.31,0,0
5.07,0.000,0.000,-151.240,999.00,149.99,0,0
5.17,0.000,0.000,-156.847,999.00,155.60,0,0
5.26,0.000,0.000,-162.555,999.00,161.31,0,0
5.37,0.000,0.000,-168.365,999.00,167.12,0,0
5.47,0.000,0.000,-173.810,999.00,172.56,0,0
5.57,0.000,0.000,-180.529,999.00,179.28,0,0
5.67,0.000,0.000,-185.080,999.00,183.83,0,0
5.76,0.000,0.000,-192.011,999.00,190.76,0,0
5.87,0.000,0.000,-196.703,999.00,195.46,0,0
5.96,0.000,0.000,-203.847,999.00,202.60,0,0
6.07,0.000,0.000,-211.118,999.00,209.87,0,0
6.17,0.000,0.000,-216.037,999.00,214.79,0,0
6.27,0.000,0.000,-223.520,999.00,222.27,0,0
6.37,0.000,0.000,-231.131,999.00,229.88,0,0
6.46,0.000,0.000,-236.276,999.00,235.03,0,0
6.57,0.000,0.000,-244.099,999.00,242.85,0,0
6.67,0.000,0.000,-249.385,999.00,248.14,0,0
6.76,0.000,0.000,-257.421,999.00,256.17,0,0
6.87,0.000,0.000,-265.584,999.00,264.34,0,0
6.97,0.000,0.000,-271.096,999.00,269.85,0,0
7.07,0.000,0.000,-279.471,999.00,278.22,0,0
7.17,0.000,0.000,-287.974,999.00,286.73,0,0
7.26,0.000,0.000,-293.713,999.00,292.46,0,0
7.36,0.000,0.000,-302.427,999.00,301.18,0,0
7.47,0.000,0.000,-311.270,999.00,310.02,0,0
7.57,0.000,0.000,-317.235,999.00,315.99,0,0
7.67,0.000,0.000,-326.289,999.00,325.04,0,0
7.77,0.000,0.000,-332.396,999.00,331.15,0,0
7.86,0.000,0.000,-341.663,999.00,340.42,0,0
7.97,0.000,0.000,-351.057,999.00,349.81,0,0
8.06,0.000,0.000,-357.390,999.00,356.14,0,0
8.16,0.000,0.000,-366.997,999.00,365.75,0,0
8.26,0.000,0.000,-376.730,999.00,375.48,0,0
8.37,0.000,0.000,-383.290,999.00,382.04,0,0
8.46,0.000,0.000,-393.236,999.00,391.99,0,0
8.56,0.000,0.000,-399.937,999.00,398.69,0,0
